Time [ns],phase_acc
               52448,142987
               52456,333637
               52464,524287
               52472,190650
               52480,381300
               52488, 47662
               52496,238312
               52504,428962
               52512, 95325
               52520,285975
               52528,476625
               52536,142987
               52544,333637
               52552,524287
               52560,190650
               52568,381300
               52576, 47662
               52584,238312
               52592,428962
               52600, 95325
               52608,285975
               52616,476625
               52624,142987
               52632,333637
               52640,524287
               52648,190650
               52656,381300
               52664, 47662
               52672,238312
               52680,428962
               52688, 95325
               52696,285975
               52704,476625
               52712,142987
               52720,333637
               52728,524287
               52736,190650
               52744,381300
               52752, 47662
               52760,238312
               52768,428962
               52776, 95325
               52784,285975
               52792,476625
               52800,142987
               52808,333637
               52816,524287
               52824,190650
               52832,381300
               52840, 47662
               52848,238312
               52856,428962
               52864, 95325
               52872,285975
               52880,476625
               52888,142987
               52896,333637
               52904,524287
               52912,190650
               52920,381300
               52928, 47662
               52936,238312
               52944,428962
               52952, 95325
               52960,285975
               52968,476625
               52976,142987
               52984,333637
               52992,524287
               53000,190650
               53008,381300
               53016, 47662
               53024,238312
               53032,428962
               53040, 95325
               53048,285975
               53056,476625
               53064,142987
               53072,333637
               53080,524287
               53088,190650
               53096,381300
               53104, 47662
               53112,238312
               53120,428962
               53128, 95325
               53136,285975
               53144,476625
               53152,142987
               53160,333637
               53168,524287
               53176,190650
               53184,381300
               53192, 47662
               53200,238312
               53208,428962
               53216, 95325
               53224,285975
               53232,476625
               53240,142987
               53248,333637
               53256,524287
               53264,190650
               53272,381300
               53280, 47662
               53288,238312
               53296,428962
               53304, 95325
               53312,285975
               53320,476625
               53328,142987
               53336,333637
               53344,524287
               53352,190650
               53360,381300
               53368, 47662
               53376,238312
               53384,428962
               53392, 95325
               53400,285975
               53408,476625
               53416,142987
               53424,333637
               53432,524287
               53440,190650
               53448,381300
               53456, 47662
               53464,238312
               53472,428962
               53480, 95325
               53488,285975
               53496,476625
               53504,142987
               53512,333637
               53520,524287
               53528,190650
               53536,381300
               53544, 47662
               53552,238312
               53560,428962
               53568, 95325
               53576,285975
               53584,476625
               53592,142987
               53600,333637
               53608,524287
               53616,190650
               53624,381300
               53632, 47662
               53640,238312
               53648,428962
               53656, 95325
               53664,285975
               53672,476625
               53680,142987
               53688,333637
               53696,524287
               53704,190650
               53712,381300
               53720, 47662
               53728,238312
               53736,428962
               53744, 95325
               53752,285975
               53760,476625
               53768,142987
               53776,333637
               53784,524287
               53792,190650
               53800,381300
               53808, 47662
               53816,238312
               53824,428962
               53832, 95325
               53840,285975
               53848,476625
               53856,142987
               53864,333637
               53872,524287
               53880,190650
               53888,381300
               53896, 47662
               53904,238312
               53912,428962
               53920, 95325
               53928,285975
               53936,476625
               53944,142987
               53952,333637
               53960,524287
               53968,190650
               53976,381300
               53984, 47662
               53992,238312
               54000,428962
               54008, 95325
               54016,285975
               54024,476625
               54032,142987
               54040,333637
               54048,524287
               54056,190650
               54064,381300
               54072, 47662
               54080,238312
               54088,428962
               54096, 95325
               54104,285975
               54112,476625
               54120,142987
               54128,333637
               54136,524287
               54144,190650
               54152,381300
               54160, 47662
               54168,238312
               54176,428962
               54184, 95325
               54192,285975
               54200,476625
               54208,142987
               54216,333637
               54224,524287
               54232,190650
               54240,381300
               54248, 47662
               54256,238312
               54264,428962
               54272, 95325
               54280,285975
               54288,476625
               54296,142987
               54304,333637
               54312,524287
               54320,190650
               54328,381300
               54336, 47662
               54344,238312
               54352,428962
               54360, 95325
               54368,285975
               54376,476625
               54384,142987
               54392,333637
               54400,524287
               54408,190650
               54416,381300
               54424, 47662
               54432,238312
               54440,428962
               54448, 95325
               54456,285975
               54464,476625
               54472,142987
               54480,333637
               54488,524287
               54496,190650
               54504,381300
               54512, 47662
               54520,238312
               54528,428962
               54536, 95325
               54544,285975
               54552,476625
               54560,142987
               54568,333637
               54576,524287
               54584,190650
               54592,381300
               54600, 47662
               54608,238312
               54616,428962
               54624, 95325
               54632,285975
               54640,476625
               54648,142987
               54656,333637
               54664,524287
               54672,190650
               54680,381300
               54688, 47662
               54696,238312
               54704,428962
               54712, 95325
               54720,285975
               54728,476625
               54736,142987
               54744,333637
               54752,524287
               54760,190650
               54768,381300
               54776, 47662
               54784,238312
               54792,428962
               54800, 95325
               54808,285975
               54816,476625
               54824,142987
               54832,333637
               54840,524287
               54848,190650
               54856,381300
               54864, 47662
               54872,238312
               54880,428962
               54888, 95325
               54896,285975
               54904,476625
               54912,142987
               54920,333637
               54928,524287
               54936,190650
               54944,381300
               54952, 47662
               54960,238312
               54968,428962
               54976, 95325
               54984,285975
               54992,476625
               55000,142987
               55008,333637
               55016,524287
               55024,190650
               55032,381300
               55040, 47662
               55048,238312
               55056,428962
               55064, 95325
               55072,285975
               55080,476625
               55088,142987
               55096,333637
               55104,524287
               55112,190650
               55120,381300
               55128, 47662
               55136,238312
               55144,428962
               55152, 95325
               55160,285975
               55168,476625
               55176,142987
               55184,333637
               55192,524287
               55200,190650
               55208,381300
               55216, 47662
               55224,238312
               55232,428962
               55240, 95325
               55248,285975
               55256,476625
               55264,142987
               55272,333637
               55280,524287
               55288,190650
               55296,381300
               55304, 47662
               55312,238312
               55320,428962
               55328, 95325
               55336,285975
               55344,476625
               55352,142987
               55360,333637
               55368,524287
               55376,190650
               55384,381300
               55392, 47662
               55400,238312
               55408,428962
               55416, 95325
               55424,285975
               55432,476625
               55440,142987
               55448,333637
               55456,524287
               55464,190650
               55472,381300
               55480, 47662
               55488,238312
               55496,428962
               55504, 95325
               55512,285975
               55520,476625
               55528,142987
               55536,333637
               55544,524287
               55552,190650
               55560,381300
               55568, 47662
               55576,238312
               55584,428962
               55592, 95325
               55600,285975
               55608,476625
               55616,142987
               55624,333637
               55632,524287
               55640,190650
               55648,381300
               55656, 47662
               55664,238312
               55672,428962
               55680, 95325
               55688,285975
               55696,476625
               55704,142987
               55712,333637
               55720,524287
               55728,190650
               55736,381300
               55744, 47662
               55752,238312
               55760,428962
               55768, 95325
               55776,285975
               55784,476625
               55792,142987
               55800,333637
               55808,524287
               55816,190650
               55824,381300
               55832, 47662
               55840,238312
               55848,428962
               55856, 95325
               55864,285975
               55872,476625
               55880,142987
               55888,333637
               55896,524287
               55904,190650
               55912,381300
               55920, 47662
               55928,238312
               55936,428962
               55944, 95325
               55952,285975
               55960,476625
               55968,142987
               55976,333637
               55984,524287
               55992,190650
               56000,381300
               56008, 47662
               56016,238312
               56024,428962
               56032, 95325
               56040,285975
               56048,476625
               56056,142987
               56064,333637
               56072,524287
               56080,190650
               56088,381300
               56096, 47662
               56104,238312
               56112,428962
               56120, 95325
               56128,285975
               56136,476625
               56144,142987
               56152,333637
               56160,524287
               56168,190650
               56176,381300
               56184, 47662
               56192,238312
               56200,428962
               56208, 95325
               56216,285975
               56224,476625
               56232,142987
               56240,333637
               56248,524287
               56256,190650
               56264,381300
               56272, 47662
               56280,238312
               56288,428962
               56296, 95325
               56304,285975
               56312,476625
               56320,142987
               56328,333637
               56336,524287
               56344,190650
               56352,381300
               56360, 47662
               56368,238312
               56376,428962
               56384, 95325
               56392,285975
               56400,476625
               56408,142987
               56416,333637
               56424,524287
               56432,190650
               56440,381300
               56448, 47662
               56456,238312
               56464,428962
               56472, 95325
               56480,285975
               56488,476625
               56496,142987
               56504,333637
               56512,524287
               56520,190650
               56528,381300
               56536, 47662
               56544,238312
               56552,428962
               56560, 95325
               56568,285975
               56576,476625
               56584,142987
               56592,333637
               56600,524287
               56608,190650
               56616,381300
               56624, 47662
               56632,238312
               56640,428962
               56648, 95325
               56656,285975
               56664,476625
               56672,142987
               56680,333637
               56688,524287
               56696,190650
               56704,381300
               56712, 47662
               56720,238312
               56728,428962
               56736, 95325
               56744,285975
               56752,476625
               56760,142987
               56768,333637
               56776,524287
               56784,190650
               56792,381300
               56800, 47662
               56808,238312
               56816,428962
               56824, 95325
               56832,285975
               56840,476625
               56848,142987
               56856,333637
               56864,524287
               56872,190650
               56880,381300
               56888, 47662
               56896,238312
               56904,428962
               56912, 95325
               56920,285975
               56928,476625
               56936,142987
               56944,333637
               56952,524287
               56960,190650
               56968,381300
               56976, 47662
               56984,238312
               56992,428962
               57000, 95325
               57008,285975
               57016,476625
               57024,142987
               57032,333637
               57040,524287
               57048,190650
               57056,381300
               57064, 47662
               57072,238312
               57080,428962
               57088, 95325
               57096,285975
               57104,476625
               57112,142987
               57120,333637
               57128,524287
               57136,190650
               57144,381300
               57152, 47662
               57160,238312
               57168,428962
               57176, 95325
               57184,285975
               57192,476625
               57200,142987
               57208,333637
               57216,524287
               57224,190650
               57232,381300
               57240, 47662
               57248,238312
               57256,428962
               57264, 95325
               57272,285975
               57280,476625
               57288,142987
               57296,333637
               57304,524287
               57312,190650
               57320,381300
               57328, 47662
               57336,238312
               57344,428962
               57352, 95325
               57360,285975
               57368,476625
               57376,142987
               57384,333637
               57392,524287
               57400,190650
               57408,381300
               57416, 47662
               57424,238312
               57432,428962
               57440, 95325
               57448,285975
               57456,476625
               57464,142987
               57472,333637
               57480,524287
               57488,190650
               57496,381300
               57504, 47662
               57512,238312
               57520,428962
               57528, 95325
               57536,285975
               57544,476625
               57552,142987
               57560,333637
               57568,524287
               57576,190650
               57584,381300
               57592, 47662
               57600,238312
               57608,428962
               57616, 95325
               57624,285975
               57632,476625
               57640,142987
               57648,333637
               57656,524287
               57664,190650
               57672,381300
               57680, 47662
               57688,238312
               57696,428962
               57704, 95325
               57712,285975
               57720,476625
               57728,142987
               57736,333637
               57744,524287
               57752,190650
               57760,381300
               57768, 47662
               57776,238312
               57784,428962
               57792, 95325
               57800,285975
               57808,476625
               57816,142987
               57824,333637
               57832,524287
               57840,190650
               57848,381300
               57856, 47662
               57864,238312
               57872,428962
               57880, 95325
               57888,285975
               57896,476625
               57904,142987
               57912,333637
               57920,524287
               57928,190650
               57936,381300
               57944, 47662
               57952,238312
               57960,428962
               57968, 95325
               57976,285975
               57984,476625
               57992,142987
               58000,333637
               58008,524287
               58016,190650
               58024,381300
               58032, 47662
               58040,238312
               58048,428962
               58056, 95325
               58064,285975
               58072,476625
               58080,142987
               58088,333637
               58096,524287
               58104,190650
               58112,381300
               58120, 47662
               58128,238312
               58136,428962
               58144, 95325
               58152,285975
               58160,476625
               58168,142987
               58176,333637
               58184,524287
               58192,190650
               58200,381300
               58208, 47662
               58216,238312
               58224,428962
               58232, 95325
               58240,285975
               58248,476625
               58256,142987
               58264,333637
               58272,524287
               58280,190650
               58288,381300
               58296, 47662
               58304,238312
               58312,428962
               58320, 95325
               58328,285975
               58336,476625
               58344,142987
               58352,333637
               58360,524287
               58368,190650
               58376,381300
               58384, 47662
               58392,238312
               58400,428962
               58408, 95325
               58416,285975
               58424,476625
               58432,142987
               58440,333637
               58448,524287
               58456,190650
               58464,381300
               58472, 47662
               58480,238312
               58488,428962
               58496, 95325
               58504,285975
               58512,476625
               58520,142987
               58528,333637
               58536,524287
               58544,190650
               58552,381300
               58560, 47662
               58568,238312
               58576,428962
               58584, 95325
               58592,285975
               58600,476625
               58608,142987
               58616,333637
               58624,524287
               58632,190650
               58640,381300
               58648, 47662
               58656,238312
               58664,428962
               58672, 95325
               58680,285975
               58688,476625
               58696,142987
               58704,333637
               58712,524287
               58720,190650
               58728,381300
               58736, 47662
               58744,238312
               58752,428962
               58760, 95325
               58768,285975
               58776,476625
               58784,142987
               58792,333637
               58800,524287
               58808,190650
               58816,381300
               58824, 47662
               58832,238312
               58840,428962
               58848, 95325
               58856,285975
               58864,476625
               58872,142987
               58880,333637
               58888,524287
               58896,190650
               58904,381300
               58912, 47662
               58920,238312
               58928,428962
               58936, 95325
               58944,285975
               58952,476625
               58960,142987
               58968,333637
               58976,524287
               58984,190650
               58992,381300
               59000, 47662
               59008,238312
               59016,428962
               59024, 95325
               59032,285975
               59040,476625
               59048,142987
               59056,333637
               59064,524287
               59072,190650
               59080,381300
               59088, 47662
               59096,238312
               59104,428962
               59112, 95325
               59120,285975
               59128,476625
               59136,142987
               59144,333637
               59152,524287
               59160,190650
               59168,381300
               59176, 47662
               59184,238312
               59192,428962
               59200, 95325
               59208,285975
               59216,476625
               59224,142987
               59232,333637
               59240,524287
               59248,190650
               59256,381300
               59264, 47662
               59272,238312
               59280,428962
               59288, 95325
               59296,285975
               59304,476625
               59312,142987
               59320,333637
               59328,524287
               59336,190650
               59344,381300
               59352, 47662
               59360,238312
               59368,428962
               59376, 95325
               59384,285975
               59392,476625
               59400,142987
               59408,333637
               59416,524287
               59424,190650
               59432,381300
               59440, 47662
               59448,238312
               59456,428962
               59464, 95325
               59472,285975
               59480,476625
               59488,142987
               59496,333637
               59504,524287
               59512,190650
               59520,381300
               59528, 47662
               59536,238312
               59544,428962
               59552, 95325
               59560,285975
               59568,476625
               59576,142987
               59584,333637
               59592,524287
               59600,190650
               59608,381300
               59616, 47662
               59624,238312
               59632,428962
               59640, 95325
               59648,285975
               59656,476625
               59664,142987
               59672,333637
               59680,524287
               59688,190650
               59696,381300
               59704, 47662
               59712,238312
               59720,428962
               59728, 95325
               59736,285975
               59744,476625
               59752,142987
               59760,333637
               59768,524287
               59776,190650
               59784,381300
               59792, 47662
               59800,238312
               59808,428962
               59816, 95325
               59824,285975
               59832,476625
               59840,142987
               59848,333637
               59856,524287
               59864,190650
               59872,381300
               59880, 47662
               59888,238312
               59896,428962
               59904, 95325
               59912,285975
               59920,476625
               59928,142987
               59936,333637
               59944,524287
               59952,190650
               59960,381300
               59968, 47662
               59976,238312
               59984,428962
               59992, 95325
               60000,285975
               60008,476625
               60016,142987
               60024,333637
               60032,524287
               60040,190650
               60048,381300
               60056, 47662
               60064,238312
               60072,428962
               60080, 95325
               60088,285975
               60096,476625
               60104,142987
               60112,333637
               60120,524287
               60128,190650
               60136,381300
               60144, 47662
               60152,238312
               60160,428962
               60168, 95325
               60176,285975
               60184,476625
               60192,142987
               60200,333637
               60208,524287
               60216,190650
               60224,381300
               60232, 47662
               60240,238312
               60248,428962
               60256, 95325
               60264,285975
               60272,476625
               60280,142987
               60288,333637
               60296,524287
               60304,190650
               60312,381300
               60320, 47662
               60328,238312
               60336,428962
               60344, 95325
               60352,285975
               60360,476625
               60368,142987
               60376,333637
               60384,524287
               60392,190650
               60400,381300
               60408, 47662
               60416,238312
               60424,428962
               60432, 95325
               60440,285975
               60448,476625
               60456,142987
               60464,333637
               60472,524287
               60480,190650
               60488,381300
               60496, 47662
               60504,238312
               60512,428962
               60520, 95325
               60528,285975
               60536,476625
               60544,142987
               60552,333637
               60560,524287
               60568,190650
               60576,381300
               60584, 47662
               60592,238312
               60600,428962
               60608, 95325
               60616,285975
               60624,476625
               60632,142987
               60640,333637
               60648,524287
               60656,190650
               60664,381300
               60672, 47662
               60680,238312
               60688,428962
               60696, 95325
               60704,285975
               60712,476625
               60720,142987
               60728,333637
               60736,524287
               60744,190650
               60752,381300
               60760, 47662
               60768,238312
               60776,428962
               60784, 95325
               60792,285975
               60800,476625
               60808,142987
               60816,333637
               60824,524287
               60832,190650
               60840,381300
               60848, 47662
               60856,238312
               60864,428962
               60872, 95325
               60880,285975
               60888,476625
               60896,142987
               60904,333637
               60912,524287
               60920,190650
               60928,381300
               60936, 47662
               60944,238312
               60952,428962
               60960, 95325
               60968,285975
               60976,476625
               60984,142987
               60992,333637
               61000,524287
               61008,190650
               61016,381300
               61024, 47662
               61032,238312
               61040,428962
               61048, 95325
               61056,285975
               61064,476625
               61072,142987
               61080,333637
               61088,524287
               61096,190650
               61104,381300
               61112, 47662
               61120,238312
               61128,428962
               61136, 95325
               61144,285975
               61152,476625
               61160,142987
               61168,333637
               61176,524287
               61184,190650
               61192,381300
               61200, 47662
               61208,238312
               61216,428962
               61224, 95325
               61232,285975
               61240,476625
               61248,142987
               61256,333637
               61264,524287
               61272,190650
               61280,381300
               61288, 47662
               61296,238312
               61304,428962
               61312, 95325
               61320,285975
               61328,476625
               61336,142987
               61344,333637
               61352,524287
               61360,190650
               61368,381300
               61376, 47662
               61384,238312
               61392,428962
               61400, 95325
               61408,285975
               61416,476625
               61424,142987
               61432,333637
               61440,524287
               61448,190650
               61456,381300
               61464, 47662
               61472,238312
               61480,428962
               61488, 95325
               61496,285975
               61504,476625
               61512,142987
               61520,333637
               61528,524287
               61536,190650
               61544,381300
               61552, 47662
               61560,238312
               61568,428962
               61576, 95325
               61584,285975
               61592,476625
               61600,142987
               61608,333637
               61616,524287
               61624,190650
               61632,381300
               61640, 47662
               61648,238312
               61656,428962
               61664, 95325
               61672,285975
               61680,476625
               61688,142987
               61696,333637
               61704,524287
               61712,190650
               61720,381300
               61728, 47662
               61736,238312
               61744,428962
               61752, 95325
               61760,285975
               61768,476625
               61776,142987
               61784,333637
               61792,524287
               61800,190650
               61808,381300
               61816, 47662
               61824,238312
               61832,428962
               61840, 95325
               61848,285975
               61856,476625
               61864,142987
               61872,333637
               61880,524287
               61888,190650
               61896,381300
               61904, 47662
               61912,238312
               61920,428962
               61928, 95325
               61936,285975
               61944,476625
               61952,142987
               61960,333637
               61968,524287
               61976,190650
               61984,381300
               61992, 47662
               62000,238312
               62008,428962
               62016, 95325
               62024,285975
               62032,476625
               62040,142987
               62048,333637
               62056,524287
               62064,190650
               62072,381300
               62080, 47662
               62088,238312
               62096,428962
               62104, 95325
               62112,285975
               62120,476625
               62128,142987
               62136,333637
               62144,524287
               62152,190650
               62160,381300
               62168, 47662
               62176,238312
               62184,428962
               62192, 95325
               62200,285975
               62208,476625
               62216,142987
               62224,333637
               62232,524287
               62240,190650
               62248,381300
               62256, 47662
               62264,238312
               62272,428962
               62280, 95325
               62288,285975
               62296,476625
               62304,142987
               62312,333637
               62320,524287
               62328,190650
               62336,381300
               62344, 47662
               62352,238312
               62360,428962
               62368, 95325
               62376,285975
               62384,476625
               62392,142987
               62400,333637
               62408,524287
               62416,190650
               62424,381300
               62432, 47662
               62440,238312
               62448,428962
               62456, 95325
               62464,285975
               62472,476625
               62480,142987
               62488,333637
               62496,524287
               62504,190650
               62512,381300
               62520, 47662
               62528,238312
               62536,428962
               62544, 95325
               62552,285975
               62560,476625
               62568,142987
               62576,333637
               62584,524287
               62592,190650
               62600,381300
               62608, 47662
               62616,238312
               62624,428962
               62632, 95325
               62640,285975
               62648,476625
               62656,142987
               62664,333637
               62672,524287
               62680,190650
               62688,381300
               62696, 47662
               62704,238312
               62712,428962
               62720, 95325
               62728,285975
               62736,476625
               62744,142987
               62752,333637
               62760,524287
               62768,190650
               62776,381300
               62784, 47662
               62792,238312
               62800,428962
               62808, 95325
               62816,285975
               62824,476625
               62832,142987
               62840,333637
               62848,524287
               62856,190650
               62864,381300
               62872, 47662
               62880,238312
               62888,428962
               62896, 95325
               62904,285975
               62912,476625
               62920,142987
               62928,333637
               62936,524287
               62944,190650
               62952,381300
               62960, 47662
               62968,238312
               62976,428962
               62984, 95325
               62992,285975
               63000,476625
               63008,142987
               63016,333637
               63024,524287
               63032,190650
               63040,381300
               63048, 47662
               63056,238312
               63064,428962
               63072, 95325
               63080,285975
               63088,476625
               63096,142987
               63104,333637
               63112,524287
               63120,190650
               63128,381300
               63136, 47662
               63144,238312
               63152,428962
               63160, 95325
               63168,285975
               63176,476625
               63184,142987
               63192,333637
               63200,524287
               63208,190650
               63216,381300
               63224, 47662
               63232,238312
               63240,428962
               63248, 95325
               63256,285975
               63264,476625
               63272,142987
               63280,333637
               63288,524287
               63296,190650
               63304,381300
               63312, 47662
               63320,238312
               63328,428962
               63336, 95325
               63344,285975
               63352,476625
               63360,142987
               63368,333637
               63376,524287
               63384,190650
               63392,381300
               63400, 47662
               63408,238312
               63416,428962
               63424, 95325
               63432,285975
               63440,476625
               63448,142987
               63456,333637
               63464,524287
               63472,190650
               63480,381300
               63488, 47662
               63496,238312
               63504,428962
               63512, 95325
               63520,285975
               63528,476625
               63536,142987
               63544,333637
               63552,524287
               63560,190650
               63568,381300
               63576, 47662
               63584,238312
               63592,428962
               63600, 95325
               63608,285975
               63616,476625
               63624,142987
               63632,333637
               63640,524287
               63648,190650
               63656,381300
               63664, 47662
               63672,238312
               63680,428962
               63688, 95325
               63696,285975
               63704,476625
               63712,142987
               63720,333637
               63728,524287
               63736,190650
               63744,381300
               63752, 47662
               63760,238312
               63768,428962
               63776, 95325
               63784,285975
               63792,476625
               63800,142987
               63808,333637
               63816,524287
               63824,190650
               63832,381300
               63840, 47662
               63848,238312
               63856,428962
               63864, 95325
               63872,285975
               63880,476625
               63888,142987
               63896,333637
               63904,524287
               63912,190650
               63920,381300
               63928, 47662
               63936,238312
               63944,428962
               63952, 95325
               63960,285975
               63968,476625
               63976,142987
               63984,333637
               63992,524287
               64000,190650
               64008,381300
               64016, 47662
               64024,238312
               64032,428962
               64040, 95325
               64048,285975
               64056,476625
               64064,142987
               64072,333637
               64080,524287
               64088,190650
               64096,381300
               64104, 47662
               64112,238312
               64120,428962
               64128, 95325
               64136,285975
               64144,476625
               64152,142987
               64160,333637
               64168,524287
               64176,190650
               64184,381300
               64192, 47662
               64200,238312
               64208,428962
               64216, 95325
               64224,285975
               64232,476625
               64240,142987
               64248,333637
               64256,524287
               64264,190650
               64272,381300
               64280, 47662
               64288,238312
               64296,428962
               64304, 95325
               64312,285975
               64320,476625
               64328,142987
               64336,333637
               64344,524287
               64352,190650
               64360,381300
               64368, 47662
               64376,238312
               64384,428962
               64392, 95325
               64400,285975
               64408,476625
               64416,142987
               64424,333637
               64432,524287
               64440,190650
               64448,381300
               64456, 47662
               64464,238312
               64472,428962
               64480, 95325
               64488,285975
               64496,476625
               64504,142987
               64512,333637
               64520,524287
               64528,190650
               64536,381300
               64544, 47662
               64552,238312
               64560,428962
               64568, 95325
               64576,285975
               64584,476625
               64592,142987
               64600,333637
               64608,524287
               64616,190650
               64624,381300
               64632, 47662
               64640,238312
               64648,428962
               64656, 95325
               64664,285975
               64672,476625
               64680,142987
               64688,333637
               64696,524287
               64704,190650
               64712,381300
               64720, 47662
               64728,238312
               64736,428962
               64744, 95325
               64752,285975
               64760,476625
               64768,142987
               64776,333637
               64784,524287
               64792,190650
               64800,381300
               64808, 47662
               64816,238312
               64824,428962
               64832, 95325
               64840,285975
               64848,476625
               64856,142987
               64864,333637
               64872,524287
               64880,190650
               64888,381300
               64896, 47662
               64904,238312
               64912,428962
               64920, 95325
               64928,285975
               64936,476625
               64944,142987
               64952,333637
               64960,524287
               64968,190650
               64976,381300
               64984, 47662
               64992,238312
               65000,428962
               65008, 95325
               65016,285975
               65024,476625
               65032,142987
               65040,333637
               65048,524287
               65056,190650
               65064,381300
               65072, 47662
               65080,238312
               65088,428962
               65096, 95325
               65104,285975
               65112,476625
               65120,142987
               65128,333637
               65136,524287
               65144,190650
               65152,381300
               65160, 47662
               65168,238312
               65176,428962
               65184, 95325
               65192,285975
               65200,476625
               65208,142987
               65216,333637
               65224,524287
               65232,190650
               65240,381300
               65248, 47662
               65256,238312
               65264,428962
               65272, 95325
               65280,285975
               65288,476625
               65296,142987
               65304,333637
