  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout,mag_in,mag_out,Ratio,Error
90990,0,-56928,38440,113118,0,212586,68690.8347889295,113118,1.64676991257399,-0.00000991257399
91010,0,-57001,38327,113113,0,212750,68688.2299233282,113113,1.64675957039889,0.00000042960111
91030,0,-57073,38214,113108,0,212912,68685.0575088934,113108,1.64676283462898,-0.00000283462898
91050,0,-57145,38101,113103,0,213075,68682.1463409524,113103,1.64675983535129,0.00000016464871
91070,0,-57217,37988,113099,0,213238,68679.496452726,113099,1.64676513139331,-0.00000513139331
91090,0,-57289,37875,113095,0,213400,68677.1078744584,113095,1.6467641620369,-0.0000041620369
91110,0,-57360,37762,113090,0,213563,68674.1453823781,113090,1.64676239318763,-0.00000239318763
91130,0,-57431,37648,113085,0,213726,68670.8938706931,113085,1.64676755501302,-0.00000755501302
91150,0,-57502,37534,113080,0,213889,68667.9048755676,113080,1.64676642173532,-0.00000642173532
91170,0,-57573,37420,113075,0,214052,68665.1784312835,113075,1.64675899172329,0.00000100827671
91190,0,-57644,37306,113071,0,214215,68662.7145691168,113071,1.64675982750698,0.00000017249302
91210,0,-57714,37192,113066,0,214378,68659.6727344371,113066,1.64675996108106,0.00000003891894
91230,0,-57784,37078,113062,0,214541,68656.8914239496,113062,1.64676841108132,-0.00000841108132
91250,0,-57854,36964,113057,0,214703,68654.3706693172,113057,1.64675604623271,0.00000395376729
91270,0,-57924,36850,113054,0,214865,68652.110499241,113054,1.64676656227852,-0.00000656227852
91290,0,-57993,36735,113048,0,215028,68648.7310443536,113048,1.6467602281965,-0.0000002281965
91310,0,-58062,36620,113043,0,215191,68645.6134359655,113043,1.64676217957393,-0.00000217957393
91330,0,-58131,36505,113038,0,215354,68642.7577097541,113038,1.64675784848221,0.00000215151779
91350,0,-58200,36390,113034,0,215517,68640.1638984057,113034,1.64676180213237,-0.00000180213237
91370,0,-58269,36275,113030,0,215680,68637.8320316136,113030,1.64675947148127,0.00000052851873
91390,0,-58337,36160,113026,0,215843,68634.9121730333,113026,1.64677124835614,-0.00001124835614
91410,0,-58405,36045,113021,-1,216006,68632.2522579581,113021.000004424,1.64676221872522,-0.00000221872522
91430,0,-58473,35929,113017,0,216168,68629.3287887912,113017,1.64677408324673,-0.00001408324673
91450,0,-58541,35813,113012,0,216332,68626.6686500226,113012,1.64676505829433,-0.00000505829433
91470,0,-58608,35697,113007,0,216494,68623.4178178266,113007,1.64677020751134,-0.00001020751134
91490,0,-58675,35581,113002,0,216657,68620.4283431691,113002,1.64676908507303,-0.00000908507303
91510,0,-58742,35465,112997,0,216820,68617.7002602098,112997,1.6467616893527,-0.0000016893527
91530,0,-58809,35349,112993,0,216983,68615.233600127,112993,1.64676259296144,-0.00000259296144
91550,0,-58876,35233,112990,0,217146,68613.0283911153,112990,1.64677179610733,-0.00001179610733
91570,0,-58942,35117,112985,0,217309,68610.2255717032,112985,1.6467661935016,-0.0000061935016
91590,0,-59008,35000,112980,0,217472,68607.1721032138,112980,1.64676660670449,-0.00000660670449
91610,0,-59074,34883,112975,0,217635,68604.3815291706,112975,1.64676070947397,-0.00000070947397
91630,0,-59140,34766,112971,0,217799,68601.8538816554,112971,1.64676307720321,-0.00000307720321
91650,0,-59205,34649,112966,0,217962,68598.7261251986,112966,1.64676527365577,-0.00000527365577
91670,0,-59270,34532,112961,0,218124,68595.8593794115,112961,1.64676120427619,-0.00000120427619
91690,0,-59335,34415,112957,0,218287,68593.2536770199,112957,1.64676544623284,-0.00000544623284
91710,0,-59400,34298,112953,0,218450,68590.909047774,112953,1.64676342051871,-0.00000342051871
91730,0,-59464,34180,112948,0,218613,68587.4601949948,112948,1.64677332676976,-0.00001332676976
91750,0,-59528,34062,112942,0,218776,68584.2739117358,112942,1.64676234883452,-0.00000234883452
91770,0,-59592,33944,112937,0,218939,68581.3502345937,112937,1.64675964549663,0.00000035450337
91790,0,-59656,33826,112933,0,219103,68578.6891971551,112933,1.64676521703895,-0.00000521703895
91810,0,-59720,33708,112929,0,219266,68576.2908299946,112929,1.64676448132721,-0.00000448132721
91830,0,-59783,33590,112924,0,219429,68573.2833470879,112924,1.64676379032966,-0.00000379032966
91850,0,-59846,33472,112919,0,219592,68570.5366757473,112919,1.64675683572327,0.00000316427673
91870,0,-59909,33354,112915,0,219754,68568.0508473152,112915,1.64675820013369,0.00000179986631
91890,0,-59972,33235,112911,0,219919,68565.3411644688,112911,1.64676494103863,-0.00000494103863
91910,0,-60034,33116,112906,0,220081,68562.0201861059,112906,1.64677177967519,-0.00001177967519
91930,0,-60096,32997,112900,0,220245,68558.9616680416,112900,1.64675772872196,0.00000227127804
91950,0,-60158,32878,112896,0,220408,68556.1656454035,112896,1.64676654444091,-0.00000654444091
91970,0,-60220,32759,112891,0,220572,68553.6321503099,112891,1.64675446739972,0.00000553260028
91990,0,-60281,32641,112887,0,220733,68550.9579947647,112887,1.64676035612254,-0.00000035612254
92010,0,-60342,32523,112883,0,220895,68548.541144214,112883,1.64676006397443,-0.00000006397443
92030,0,-60403,32405,112880,0,221056,68546.3816258743,112880,1.64676817831316,-0.00000817831316
92050,0,-60464,32287,112877,0,221218,68544.4794640677,112877,1.6467701101906,-0.0000101101906
92070,0,-60525,32168,112873,0,221381,68542.3653589515,112873,1.64676254472533,-0.00000254472533
92090,0,-60585,32049,112869,0,221543,68539.6281431407,112869,1.64676994984975,-0.00000994984975
92110,0,-60645,31930,112865,0,221705,68537.1499626298,112865,1.64677113159126,-0.00001113159126
92130,0,-60705,31811,112861,0,221868,68534.9308455185,112861,1.6467660885862,-0.0000060885862
92150,0,-60765,31692,112858,0,222030,68532.9708169725,112858,1.64676941119923,-0.00000941119923
92170,0,-60824,31573,112854,0,222192,68530.3823497287,112854,1.64677324320294,-0.00001324320294
92190,0,-60883,31454,112849,0,222353,68528.0512272164,112849,1.64675629875757,0.00000370124243
92210,0,-60942,31335,112846,0,222515,68525.977475699,112846,1.64676235432056,-0.00000235432056
92230,0,-61001,31215,112842,0,222678,68523.7055769753,112842,1.64675857865334,0.00000142134666
92250,0,-61059,31095,112838,0,222840,68520.8034541336,112838,1.64676994885986,-0.00000994885986
92270,0,-61117,30975,112833,0,223002,68518.160468594,112833,1.64676049719283,-0.00000049719283
92290,0,-61175,30855,112829,0,223164,68515.7766503453,112829,1.64675941098642,0.00000058901358
92310,0,-61233,30735,112826,0,223327,68513.6520264392,112826,1.64676669047595,-0.00000669047595
92330,0,-61291,30615,112823,0,223489,68511.7866209895,112823,1.64676773974882,-0.00000773974882
92350,0,-61348,30495,112819,0,223651,68509.2849838619,112819,1.64676948572118,-0.00000948572118
92370,0,-61405,30375,112815,0,223813,68507.0408790221,112815,1.64676504126375,-0.00000504126375
92390,0,-61462,30255,112812,0,223975,68505.0543317791,112812,1.64676900267295,-0.00000900267295
92410,0,-61519,30134,112808,0,224138,68502.8854647744,112808,1.64676274925686,-0.00000274925686
92430,0,-61575,30013,112804,0,224300,68500.0787882759,112804,1.64677182852098,-0.00001182852098
92450,0,-61631,29892,112799,0,224462,68497.5315248659,112799,1.64676007279258,-0.00000007279258
92470,0,-61687,29771,112795,0,224625,68495.2437034864,112795,1.64675667829267,0.00000332170733
92490,0,-61743,29650,112792,0,224787,68493.2153501352,112792,1.64676164527261,-0.00000164527261
92510,0,-61798,29529,112788,0,224949,68490.5442013713,112788,1.64676746717603,-0.00000746717603
92530,0,-61853,29408,112784,0,225111,68488.130891418,112784,1.64676708988904,-0.00000708988904
92550,0,-61908,29287,112780,0,225273,68485.9754475323,112780,1.64676051210516,-0.00000051210516
92570,0,-61963,29166,112777,0,225434,68484.0778940624,112777,1.64676233466199,-0.00000233466199
92590,0,-62017,29044,112772,0,225597,68481.1085263666,112772,1.64676072608522,-0.00000072608522
92610,0,-62071,28922,112768,0,225760,68478.3989663894,112768,1.64676747269382,-0.00000747269382
92630,0,-62125,28800,112764,0,225922,68475.9492449721,112764,1.64676797099355,-0.00000797099355
92650,0,-62179,28678,112760,0,226085,68473.7593900028,112760,1.64676221963743,-0.00000221963743
92670,0,-62233,28556,112757,0,226247,68471.8294264145,112757,1.64676482203792,-0.00000482203792
92690,0,-62286,28434,112753,0,226410,68469.2496818827,112753,1.64676844749819,-0.00000844749819
92710,0,-62339,28312,112749,0,226571,68466.9282573711,112749,1.64676586009774,-0.00000586009774
92730,0,-62392,28190,112746,0,226734,68464.8651791559,112746,1.64677166463369,-0.00001166463369
92750,0,-62445,28068,112742,1,226895,68463.0604705925,112742.000004435,1.64675664846829,0.00000335153171
92770,0,-62497,27946,112738,0,227057,68460.6012608712,112738,1.64675737466004,0.00000262533996
92790,0,-62549,27823,112734,0,227220,68457.9924479239,112734,1.64676169967673,-0.00000169967673
92810,0,-62601,27700,112730,0,227383,68455.6440405026,112730,1.64675976071895,0.00000023928105
92830,0,-62653,27577,112727,0,227545,68453.5560654083,112727,1.64676616496428,-0.00000616496428
92850,0,-62704,27454,112722,0,227708,68450.8125006563,112722,1.64675912355196,0.00000087644804
92870,0,-62755,27331,112718,0,227870,68448.3278539367,112718,1.64676046200181,-0.00000046200181
92890,0,-62806,27208,112715,0,228032,68446.1021534462,112715,1.64677018053284,-0.00001018053284
92910,0,-62857,27085,112711,0,228195,68444.1354244467,112711,1.64675905833332,0.00000094166668
92930,0,-62907,26962,112707,0,228357,68441.5085529242,112707,1.64676381896004,-0.00000381896004
92950,0,-62957,26839,112703,0,228518,68439.1391675845,112703,1.64676238437231,-0.00000238437231
92970,0,-63007,26716,112700,0,228680,68437.0272951711,112700,1.64676936527242,-0.00000936527242
92990,0,-63057,26592,112696,0,228843,68434.7843789984,112696,1.64676488751508,-0.00000488751508
93010,0,-63106,26468,112691,0,229006,68431.8804359489,112691,1.64676170349399,-0.00000170349399
93030,0,-63155,26344,112687,0,229168,68429.2361567773,112687,1.64676688399421,-0.00000688399421
93050,0,-63204,26220,112683,0,229331,68426.851571587,112683,1.64676581505599,-0.00000581505599
93070,0,-63253,26096,112679,0,229494,68424.7267075288,112679,1.64675849538471,0.00000150461529
93090,0,-63301,25972,112675,0,229656,68421.9364312353,112675,1.64676719012826,-0.00000719012826
93110,0,-63349,25848,112671,0,229818,68419.4044478611,112671,1.64676966876934,-0.00000966876934
93130,0,-63397,25724,112667,0,229980,68417.1307860831,112667,1.6467659298995,-0.0000059298995
93150,0,-63445,25600,112663,0,230142,68415.1154716558,112663,1.64675597232129,0.00000402767871
93170,0,-63493,25476,112661,0,230304,68413.3585274104,112661,1.64676902910506,-0.00000902910506
93190,0,-63540,25351,112656,0,230467,68410.5605955689,112656,1.64676329238116,-0.00000329238116
93210,0,-63587,25226,112652,0,230630,68408.0232502007,112652,1.64676590036783,-0.00000590036783
93230,0,-63634,25101,112648,0,230793,68405.7465203034,112648,1.64676223461088,-0.00000223461088
93250,0,-63681,24976,112645,0,230956,68403.7304318997,112645,1.64676691298504,-0.00000691298504
93270,0,-63727,24851,112640,0,231118,68401.0433399959,112640,1.64675850688576,0.00000149311424
93290,0,-63773,24726,112636,0,231281,68398.6155196141,112636,1.64675847814055,0.00000152185945
93310,0,-63819,24601,112633,0,231443,68396.4469983639,112633,1.64676682697705,-0.00000682697705
93330,0,-63865,24476,112630,0,231605,68394.5378009092,112630,1.64676893245271,-0.00000893245271
93350,0,-63910,24351,112625,0,231768,68391.9534813855,112625,1.64675805072089,0.00000194927911
93370,0,-63955,24226,112622,0,231929,68389.6271447652,112622,1.64677020042243,-0.00001020042243
93390,0,-64000,24101,112618,0,232092,68387.5588173756,112618,1.64676151550809,-0.00000151550809
93410,0,-64045,23976,112615,0,232254,68385.7485226271,112615,1.64676123948162,-0.00000123948162
93430,0,-64089,23850,112611,0,232416,68382.9102992846,112611,1.64677109393483,-0.00001109393483
93450,0,-64133,23724,112606,0,232579,68380.3324428889,112606,1.64676005478693,-0.00000005478693
93470,0,-64177,23598,112602,0,232742,68378.0149828876,112602,1.64675736825908,0.00000263174092
93490,0,-64221,23472,112599,0,232905,68375.9579457575,112599,1.6467630345936,-0.0000030345936
93510,0,-64264,23346,112595,0,233067,68373.2214540166,112595,1.64677044032106,-0.00001044032106
93530,0,-64307,23220,112591,0,233230,68370.7441015527,112591,1.64677160501231,-0.00001160501231
93550,0,-64350,23094,112587,0,233393,68368.5259165356,112587,1.64676652729717,-0.00000652729717
93570,0,-64393,22968,112583,0,233555,68366.5669241918,112583,1.64675520601813,0.00000479398187
93590,0,-64435,22842,112579,0,233717,68363.9246167158,112579,1.64676034372189,-0.00000034372189
93610,0,-64477,22716,112575,0,233879,68361.5402474227,112575,1.64675926833355,0.00000073166645
93630,0,-64519,22590,112572,0,234041,68359.4138433032,112572,1.64676660712807,-0.00000660712807
93650,0,-64561,22463,112568,0,234204,68357.2168099316,112568,1.64676101885478,-0.00000101885478
93670,0,-64602,22336,112563,0,234367,68354.3363657347,112563,1.64675726493377,0.00000273506623
93690,0,-64643,22209,112559,0,234530,68351.7163646971,112559,1.64676186621899,-0.00000186621899
93710,0,-64684,22082,112555,0,234693,68349.3568367691,112555,1.6467601921815,-0.0000001921815
93730,0,-64725,21955,112552,0,234856,68347.2578089275,112552,1.64676687270544,-0.00000687270544
93750,0,-64765,21828,112547,0,235019,68344.4716784028,112547,1.64676084599196,-0.00000084599196
93770,0,-64805,21701,112543,0,235182,68341.9448508747,112543,1.64676320297255,-0.00000320297255
93790,0,-64845,21574,112539,0,235344,68339.6773551061,112539,1.64675931106941,0.00000068893059
93810,0,-64885,21447,112536,0,235506,68337.6692169114,112536,1.64676380230058,-0.00000380230058
93830,0,-64924,21320,112532,0,235669,68334.9703738869,112532,1.64677030493017,-0.00001030493017
93850,0,-64963,21193,112528,0,235831,68332.5297204779,112528,1.64677058584409,-0.00001058584409
93870,0,-65002,21066,112524,0,235993,68330.3472843509,112524,1.64676464370569,-0.00000464370569
93890,0,-65041,20939,112521,0,236155,68328.4230902485,112521,1.64676711258771,-0.00000711258771
93910,0,-65079,20811,112516,0,236318,68325.5000859855,112516,1.64676438311322,-0.00000438311322
93930,0,-65117,20683,112512,0,236481,68322.8378948064,112512,1.64677000351229,-0.00001000351229
93950,0,-65155,20555,112508,0,236644,68320.4365472001,112508,1.64676933705294,-0.00000933705294
93970,0,-65193,20427,112504,0,236807,68318.296070672,112504,1.64676238241686,-0.00000238241686
93990,0,-65230,20299,112500,0,236970,68315.4616540063,112500,1.646772154886,-0.000012154886
94010,0,-65267,20171,112495,0,237133,68312.8869979889,112495,1.64676102772983,-0.00000102772983
94030,0,-65304,20043,112491,0,237295,68310.5721319914,112491,1.64675827604901,0.00000172395099
94050,0,-65341,19915,112488,0,237458,68308.5170824254,112488,1.64676390008972,-0.00000390008972
94070,0,-65377,19787,112484,0,237620,68305.7647493972,112484,1.64677169507853,-0.00001169507853
94090,0,-65413,19659,112479,0,237783,68303.2711515342,112479,1.64675861205036,0.00000138794964
94110,0,-65449,19531,112476,0,237946,68301.0363171746,112476,1.64676857138282,-0.00000857138282
94130,0,-65485,19403,112473,0,238108,68299.0602717197,112473,1.64677229163241,-0.00001229163241
94150,0,-65520,19275,112468,0,238270,68296.3836890358,112468,1.64676361946314,-0.00000361946314
94170,0,-65555,19147,112464,0,238432,68293.964843169,112464,1.6467633744543,-0.0000033744543
94190,0,-65589,19018,112458,0,238595,68290.5648314612,112458,1.6467575027025,0.0000024972975
94210,0,-65623,18889,112453,0,238758,68287.4252699573,112453,1.64675999359245,0.00000000640755
94230,0,-65656,18760,112447,0,238920,68283.5846745028,112447,1.64676474640307,-0.00000474640307
94250,0,-65689,18631,112441,0,239083,68280.003529584,112441,1.64676324234931,-0.00000324234931
94270,0,-65722,18502,112435,0,239246,68276.6818760256,112435,1.64675547947915,0.00000452052085
94290,0,-65755,18373,112431,0,239409,68273.619751702,112431,1.64677074994544,-0.00001074994544
94310,0,-65787,18244,112424,0,239571,68269.8535592394,112424,1.6467590618522,0.0000009381478
94330,0,-65819,18115,112418,0,239733,68266.3459253533,112418,1.64675578392499,0.00000421607501
94350,0,-65851,17986,112413,0,239896,68263.0968899009,112413,1.64676091653601,-0.00000091653601
94370,0,-65883,17857,112408,0,240059,68260.1064898085,112408,1.64675981009175,0.00000018990825
94390,0,-65914,17728,112402,0,240220,68256.4090763644,112402,1.64676111036322,-0.00000111036322
94410,0,-65945,17599,112397,0,240382,68252.9693566514,112397,1.64677084468922,-0.00001084468922
94430,0,-65976,17470,112391,0,240545,68249.7873696321,112391,1.64675970917396,0.00000029082604
94450,0,-66007,17341,112387,0,240707,68246.8631513566,112387,1.64677165821893,-0.00001165821893
94470,0,-66037,17212,112381,0,240869,68243.2290634023,112381,1.64677143128135,-0.00001143128135
94490,0,-66067,17083,112375,0,241030,68239.8518316094,112375,1.64676500583999,-0.00000500583999
94510,0,-66097,16953,112369,0,241193,68236.4830424312,112369,1.64675837601604,0.00000162398396
94530,0,-66127,16823,112364,0,241356,68233.3749568347,112364,1.64676010927325,-0.00000010927325
94550,0,-66156,16693,112358,0,241519,68229.5580009134,112358,1.64676429529993,-0.00000429529993
94570,0,-66185,16563,112352,0,241682,68226.000864773,112352,1.64676221053447,-0.00000221053447
94590,0,-66214,16433,112347,0,241845,68222.7035890546,112347,1.64676851091584,-0.00000851091584
94610,0,-66243,16303,112342,0,242008,68219.6662114379,112342,1.64676853814867,-0.00000853814867
94630,0,-66271,16173,112336,0,242171,68215.9172774214,112336,1.64677108339906,-0.00001108339906
94650,0,-66299,16043,112330,0,242334,68212.4273868039,112330,1.64676737514447,-0.00000737514447
94670,0,-66327,15913,112324,0,242496,68209.196579347,112324,1.64675741150733,0.00000258849267
94690,0,-66355,15783,112320,0,242659,68206.2248918675,112320,1.64677051366014,-0.00001051366014
94710,0,-66382,15653,112314,0,242821,68202.5390509767,112314,1.64677153611617,-0.00001153611617
94730,0,-66409,15523,112308,0,242983,68199.1115044764,112308,1.64676632176694,-0.00000632176694
94750,0,-66436,15393,112303,0,243146,68195.9422913123,112303,1.64676953241992,-0.00000953241992
94770,0,-66463,15263,112298,0,243308,68193.031447502,112298,1.6467665040885,-0.0000065040885
94790,0,-66489,15133,112292,0,243470,68189.4039422548,112292,1.64676611772546,-0.00000611772546
94810,0,-66515,15003,112286,0,243633,68186.0340099056,112286,1.64675951066003,0.00000048933997
94830,0,-66541,14873,112281,0,243795,68182.9216886458,112281,1.64676134755161,-0.00000134755161
94850,0,-66567,14743,112276,0,243957,68180.0670137541,112276,1.64675696164027,0.00000303835973
94870,0,-66592,14612,112270,0,244120,68176.2789245644,112270,1.64676045350355,-0.00000045350355
94890,0,-66617,14481,112264,0,244283,68172.7515214107,112264,1.64675764868815,0.00000235131185
94910,0,-66642,14350,112259,0,244446,68169.4848447603,112259,1.64676321459144,-0.00000321459144
94930,0,-66667,14219,112254,0,244610,68166.4789320968,112254,1.64676248148038,-0.00000248148038
94950,0,-66691,14088,112248,0,244773,68162.7554093876,112248,1.6467644144641,-0.0000044144641
94970,0,-66715,13957,112242,0,244936,68159.2919124018,112242,1.64676006529313,-0.00000006529313
94990,0,-66739,13826,112237,0,245099,68156.0884807806,112237,1.64676410430522,-0.00000410430522
95010,0,-66763,13695,112232,0,245262,68153.1451511961,112232,1.64676185891372,-0.00000185891372
95030,0,-66786,13564,112226,0,245424,68149.481964282,112226,1.64676233428772,-0.00000233428772
95050,0,-66809,13433,112221,0,245587,68146.078170354,112221,1.64677121579126,-0.00001121579126
95070,0,-66832,13302,112215,0,245750,68142.9338082827,112215,1.64675915357141,0.00000084642859
95090,0,-66854,13171,112209,0,245913,68139.0677731945,112209,1.64676453123038,-0.00000453123038
95110,0,-66876,13040,112203,0,246075,68135.4604886472,112203,1.64676365574274,-0.00000365574274
95130,0,-66898,12909,112198,0,246238,68132.1119957396,112198,1.6467712024987,-0.0000112024987
95150,0,-66920,12778,112193,0,246401,68129.02233263,112193,1.64677249369929,-0.00001249369929
95170,0,-66941,12647,112186,0,246563,68125.2089171109,112186,1.64676192239643,-0.00000192239643
95190,0,-66962,12516,112180,0,246725,68121.6536792817,112180,1.64675978842419,0.00000021157581
95210,0,-66983,12385,112175,0,246888,68118.3566595672,112175,1.64676609215065,-0.00000609215065
95230,0,-67004,12254,112170,0,247051,68115.3178954631,112170,1.64676615283728,-0.00000615283728
95250,0,-67024,12123,112164,0,247213,68111.5533885405,112164,1.64676907837006,-0.00000907837006
95270,0,-67044,11992,112158,0,247375,68108.0465143437,112158,1.64676577497167,-0.00000577497167
95290,0,-67064,11861,112153,0,247537,68104.797312671,112153,1.64677092400852,-0.00001092400852
95310,0,-67084,11730,112148,0,247699,68101.8058204039,112148,1.64676984184169,-0.00000984184169
95330,0,-67103,11598,112141,0,247863,68097.9163631311,112141,1.64676110502427,-0.00000110502427
95350,0,-67122,11466,112135,0,248026,68094.2878661639,112135,1.64676074181723,-0.00000074181723
95370,0,-67141,11334,112130,0,248189,68090.9203712213,112130,1.64676875255444,-0.00000875255444
95390,0,-67160,11202,112125,0,248353,68087.8139170292,112125,1.64677045053369,-0.00001045053369
95410,0,-67178,11070,112118,0,248517,68083.9818459526,112118,1.64676032394344,-0.00000032394344
95430,0,-67196,10938,112112,0,248679,68080.4102514079,112112,1.64675858423872,0.00000141576128
95450,0,-67214,10806,112107,0,248842,68077.099174392,112107,1.64676523176784,-0.00000523176784
95470,0,-67232,10674,112102,0,249006,68074.0486529191,112102,1.64676557687293,-0.00000557687293
95490,0,-67249,10542,112096,0,249169,68070.2707868861,112096,1.64676882733358,-0.00000882733358
95510,0,-67266,10410,112090,0,249332,68066.7529415059,112090,1.64676578734887,-0.00000578734887
95530,0,-67283,10278,112085,0,249496,68063.4951570958,112085,1.64677114716632,-0.00001114716632
95550,0,-67300,10146,112080,0,249659,68060.497471,112080,1.6467702142165,-0.0000102142165
95570,0,-67316,10014,112073,0,249822,68056.7708020297,112073,1.64675753314845,0.00000246685155
95590,0,-67332,9882,112068,0,249984,68053.3037258295,112068,1.64676795782752,-0.00000795782752
95610,0,-67348,9750,112062,0,250147,68050.0962820774,112062,1.64675740553675,0.00000259446325
95630,0,-67364,9618,112057,0,250310,68047.1485074871,112057,1.64675526392808,0.00000473607192
95650,0,-67379,9486,112051,0,250473,68043.4702010413,112051,1.64675610560329,0.00000389439671
95670,0,-67394,9354,112046,0,250636,68040.0510875764,112046,1.64676537141017,-0.00000537141017
95690,0,-67409,9222,112041,0,250799,68036.8912061684,112041,1.6467683636586,-0.0000083636586
95710,0,-67424,9090,112036,0,250962,68033.9905929382,112036,1.64676508056591,-0.00000508056591
95730,0,-67438,8958,112030,0,251125,68030.3579881805,112030,1.64676481666411,-0.00000481666411
95750,0,-67452,8826,112025,0,251288,68026.9842047992,112025,1.64677298735958,-0.00001298735958
95770,0,-67466,8694,112019,0,251451,68023.8692813045,112019,1.64676019143749,-0.00000019143749
95790,0,-67479,8562,112013,0,251613,68020.0212069946,112013,1.64676514373803,-0.00000514373803
95810,0,-67492,8430,112007,0,251775,68016.4315735543,112007,1.6467638393948,-0.0000038393948
95830,0,-67505,8298,112002,0,251938,68013.100421904,112002,1.64677097949102,-0.00001097949102
95850,0,-67518,8166,111996,0,252101,68010.0277900252,111996,1.64675715683836,0.00000284316164
95870,0,-67530,8034,111990,0,252263,68006.220715461,111990,1.64676111717144,-0.00000111717144
95890,0,-67542,7902,111984,0,252426,68002.6717710415,111984,1.64675882702138,0.00000117297862
95910,0,-67554,7770,111979,0,252589,67999.3809971826,111979,1.64676499047307,-0.00000499047307
95930,0,-67566,7638,111974,0,252751,67996.348431368,111974,1.64676490110378,-0.00000490110378
95950,0,-67577,7506,111968,0,252913,67992.5802201976,111968,1.64676792140239,-0.00000792140239
95970,0,-67588,7374,111962,0,253076,67989.0698568527,111962,1.64676469667448,-0.00000469667448
95990,0,-67599,7241,111957,0,253240,67985.7108663284,111957,1.64677251400852,-0.00001251400852
96010,0,-67610,7108,111951,0,253403,67982.6136890897,111951,1.64675928042417,0.00000071957583
96030,0,-67620,6975,111945,0,253567,67978.7836387207,111945,1.64676379905445,-0.00000379905445
96050,0,-67630,6842,111939,0,253731,67975.2150713773,111939,1.64676198350323,-0.00000198350323
96070,0,-67640,6709,111934,0,253895,67971.9080282435,111934,1.64676854375619,-0.00000854375619
96090,0,-67650,6576,111929,0,254059,67968.862547493,111929,1.64676876741596,-0.00000876741596
96110,0,-67659,6443,111922,0,254222,67965.0831677561,111922,1.64675734632365,0.00000265367635
96130,0,-67668,6310,111916,0,254386,67961.5650496661,111916,1.64675430764745,0.00000569235255
96150,0,-67677,6177,111911,0,254549,67958.3082337988,111911,1.64675965174103,0.00000034825897
96170,0,-67686,6044,111906,0,254713,67955.3127577234,111906,1.64675866328467,0.00000133671533
96190,0,-67694,5911,111900,0,254877,67951.5824466215,111900,1.6467607665782,-0.0000007665782
96210,0,-67702,5778,111894,0,255040,67948.1132041207,111894,1.6467565429501,0.0000034570499
96230,0,-67710,5645,111889,0,255204,67944.9050702111,111889,1.6467607083177,-0.0000007083177
96250,0,-67718,5512,111884,0,255367,67941.9580818805,111884,1.64675854447943,0.00000145552057
96270,0,-67725,5379,111878,0,255531,67938.2754123182,111878,1.64675949339325,0.00000050660675
96290,0,-67732,5246,111872,0,255695,67934.8536467107,111872,1.64675411802284,0.00000588197716
96310,0,-67739,5113,111868,0,255857,67931.6928244836,111868,1.6467718578578,-0.0000118578578
96330,0,-67745,4980,111861,0,256021,67927.7956730527,111861,1.64676328580431,-0.00000328580431
96350,0,-67751,4847,111855,0,256184,67924.1592513297,111855,1.64676311393299,-0.00000311393299
96370,0,-67757,4714,111850,0,256348,67920.7836011924,111850,1.64677134257969,-0.00001134257969
96390,0,-67763,4581,111844,0,256511,67917.6687615233,111844,1.64675852454114,0.00000147545886
96410,0,-67768,4448,111838,0,256675,67913.816915264,111838,1.64676357595304,-0.00000357595304
96430,0,-67773,4315,111832,0,256838,67910.2256953988,111832,1.64676230795647,-0.00000230795647
96450,0,-67778,4182,111827,0,257002,67906.8951432769,111827,1.64676944460582,-0.00000944460582
96470,0,-67783,4049,111822,0,257165,67903.8252972541,111822,1.64677025941456,-0.00001025941456
96490,0,-67787,3916,111815,0,257329,67900.0178571405,111815,1.64675950800566,0.00000049199434
96510,0,-67791,3783,111810,0,257493,67896.4709686741,111810,1.64677189263028,-0.00001189263028
96530,0,-67795,3650,111804,0,257655,67893.1846726901,111804,1.64676322872468,-0.00000322872468
96550,0,-67799,3517,111799,0,257819,67890.1590070314,111799,1.64676297176474,-0.00000297176474
96570,0,-67802,3384,111793,0,257983,67886.3952497111,111793,1.64676588864064,-0.00000588864064
96590,0,-67805,3251,111787,0,258146,67882.8919979106,111787,1.64676248624529,-0.00000248624529
96610,0,-67808,3118,111782,0,258310,67879.6492919638,111782,1.64676749461688,-0.00000749461688
96630,0,-67811,2985,111777,0,258473,67876.6671692121,111777,1.64676618139408,-0.00000618139408
96650,0,-67813,2852,111771,0,258636,67872.9465472069,111771,1.64676805245609,-0.00000805245609
96670,0,-67815,2719,111765,0,258800,67869.4864132623,111765,1.64676360329964,-0.00000360329964
96690,0,-67817,2586,111760,0,258963,67866.2868072212,111760,1.64676756689904,-0.00000756689904
96710,0,-67819,2453,111755,0,259127,67863.3477659333,111755,1.64676520800967,-0.00000520800967
96730,0,-67820,2320,111749,0,259291,67859.6699078326,111749,1.64676604162352,-0.00000604162352
96750,0,-67821,2187,111743,0,259454,67856.2525490467,111743,1.64676055341005,-0.00000055341005
96770,0,-67822,2054,111738,0,259617,67853.0957289349,111738,1.64676347924316,-0.00000347924316
96790,0,-67823,1921,111733,0,259781,67850.199483863,111733,1.64676008103077,-0.00000008103077
96810,0,-67823,1788,111727,0,259945,67846.5641945117,111727,1.64675988130638,0.00000011869362
