  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout
   48590,        0,    -5829,  -584401,   962418,        0,  3139071
   48610,        0,    -4686,  -584395,   962389,       -3,  3140380
   48630,        0,    -3543,  -584387,   962364,       -2,  3141683
   48650,        0,    -2400,  -584376,   962335,        1,  3142987
   48670,        0,    -1257,  -584363,   962308,        4,  3144291
   48690,        0,     -114,  -584348,   962284,       -3,  3145601
   48710,        0,     1029,  -584331,   962257,       -3,  3146906
   48730,        0,     2171,  -584311,   962229,       -1,  3148210
   48750,        0,     3313,  -584289,   962201,        1,  3149514
   48770,        0,     4455,  -584265,   962175,        2,  3150817
   48790,        0,     5597,  -584239,   962148,        3,  3152121
   48810,        0,     6739,  -584211,   962121,       -1,  3153430
   48830,        0,     7881,  -584180,   962093,        0,  3154734
   48850,        0,     9022,  -584147,   962069,        0,  3156036
   48870,        0,    10163,  -584112,   962042,        1,  3157340
   48890,        0,    11304,  -584075,   962016,        2,  3158644
   48910,        0,    12445,  -584035,   961987,       -3,  3159953
   48930,        0,    13586,  -583993,   961960,       -3,  3161256
   48950,        0,    14727,  -583949,   961932,       -1,  3162560
   48970,        0,    15868,  -583903,   961906,        1,  3163864
   48990,        0,    17009,  -583855,   961879,        3,  3165168
   49010,        0,    18150,  -583804,   961853,       -3,  3166476
   49030,        0,    19291,  -583751,   961825,        1,  3167780
   49050,        0,    20432,  -583696,   961799,        3,  3169084
   49070,        0,    21573,  -583639,   961771,       -1,  3170393
   49090,        0,    22713,  -583579,   961744,       -1,  3171696
   49110,        0,    23853,  -583517,   961717,        2,  3173000
   49130,        0,    24993,  -583453,   961691,        3,  3174304
   49150,        0,    26133,  -583387,   961664,       -2,  3175613
   49170,        0,    27273,  -583318,   961638,        1,  3176915
   49190,        0,    28413,  -583247,   961609,       -3,  3178224
   49210,        0,    29553,  -583174,   961582,        0,  3179528
   49230,        0,    30693,  -583099,   961554,        3,  3180832
   49250,        0,    31832,  -583022,   961530,        3,  3182135
   49270,        0,    32971,  -582942,   961502,        0,  3183444
   49290,        0,    34109,  -582860,   961474,        1,  3184748
   49310,        0,    35247,  -582776,   961447,        2,  3186052
   49330,        0,    36385,  -582690,   961422,        2,  3187355
   49350,        0,    37523,  -582601,   961393,       -2,  3188664
   49370,        0,    38660,  -582510,   961366,       -2,  3189968
   49390,        0,    39797,  -582417,   961339,        0,  3191272
   49410,        0,    40934,  -582322,   961313,        1,  3192575
   49430,        0,    42071,  -582225,   961285,        3,  3193879
   49450,        0,    43208,  -582125,   961260,       -4,  3195189
   49470,        0,    44344,  -582023,   961231,       -3,  3196493
   49490,        0,    45480,  -581919,   961206,        2,  3197793
   49510,        0,    46616,  -581813,   961180,        3,  3199097
   49530,        0,    47752,  -581704,   961152,       -1,  3200406
   49550,        0,    48888,  -581593,   961124,        0,  3201710
   49570,        0,    50023,  -581480,   961097,        2,  3203013
   49590,        0,    51158,  -581365,   961071,        3,  3204317
   49610,        0,    52293,  -581248,   961044,       -2,  3205626
   49630,        0,    53428,  -581128,   961016,        2,  3206930
   49650,        0,    54563,  -581006,   960990,        3,  3208233
   49670,        0,    55697,  -580882,   960962,       -2,  3209542
   49690,        0,    56831,  -580756,   960935,       -1,  3210846
   49710,        0,    57965,  -580628,   960909,        3,  3212150
   49730,        0,    59099,  -580497,   960883,       -3,  3213458
   49750,        0,    60232,  -580364,   960854,       -1,  3214762
   49770,        0,    61365,  -580229,   960829,        1,  3216066
   49790,        0,    62498,  -580092,   960801,       -3,  3217375
   49810,        0,    63630,  -579952,   960775,       -1,  3218677
   49830,        0,    64762,  -579810,   960747,        1,  3219981
   49850,        0,    65894,  -579666,   960720,       -2,  3221290
   49870,        0,    67025,  -579520,   960693,        0,  3222594
   49890,        0,    68155,  -579372,   960667,       -1,  3223897
   49910,        0,    69285,  -579221,   960639,        1,  3225201
   49930,        0,    70415,  -579068,   960612,        2,  3226505
   49950,        0,    71544,  -578913,   960583,        2,  3227809
   49970,        0,    72673,  -578756,   960558,       -3,  3229117
   49990,        0,    73802,  -578597,   960531,       -3,  3230421
   50010,        0,    74931,  -578435,   960503,        1,  3231725
   50030,        0,    76059,  -578271,   960476,        2,  3233029
   50050,        0,    77187,  -578105,   960449,        2,  3234332
   50070,        0,    78315,  -577937,   960423,       -4,  3235641
   50090,        0,    79442,  -577767,   960397,       -3,  3236945
   50110,        0,    80569,  -577594,   960369,       -1,  3238249
   50130,        0,    81696,  -577419,   960343,        2,  3239551
   50150,        0,    82822,  -577242,   960315,       -3,  3240860
   50170,        0,    83948,  -577063,   960288,       -1,  3242164
   50190,        0,    85074,  -576882,   960261,        1,  3243468
   50210,        0,    86199,  -576698,   960235,        2,  3244771
   50230,        0,    87324,  -576512,   960207,       -3,  3246080
   50250,        0,    88448,  -576324,   960179,       -1,  3247384
   50270,        0,    89572,  -576134,   960154,        0,  3248688
   50290,        0,    90696,  -575942,   960129,        2,  3249991
   50310,        0,    91819,  -575747,   960099,       -2,  3251300
   50330,        0,    92942,  -575550,   960072,       -1,  3252604
   50350,        0,    94065,  -575351,   960045,        2,  3253908
   50370,        0,    95187,  -575150,   960020,       -2,  3255216
   50390,        0,    96309,  -574947,   959992,        0,  3256520
   50410,        0,    97430,  -574741,   959964,        1,  3257824
   50430,        0,    98551,  -574533,   959936,       -2,  3259133
   50450,        0,    99671,  -574323,   959910,       -1,  3260435
   50470,        0,   100790,  -574111,   959882,        0,  3261739
   50490,        0,   101909,  -573897,   959856,        1,  3263043
   50510,        0,   103027,  -573680,   959827,        3,  3264347
   50530,        0,   104145,  -573461,   959800,        3,  3265650
   50550,        0,   105263,  -573240,   959773,       -2,  3266960
   50570,        0,   106380,  -573017,   959747,       -1,  3268264
   50590,        0,   107497,  -572792,   959719,        1,  3269568
   50610,        0,   108613,  -572565,   959694,        1,  3270871
   50630,        0,   109729,  -572335,   959664,        3,  3272175
   50650,        0,   110844,  -572103,   959638,       -2,  3273484
   50670,        0,   111959,  -571869,   959609,       -1,  3274788
   50690,        0,   113073,  -571633,   959583,        0,  3276091
   50710,        0,   114187,  -571395,   959555,        2,  3277395
   50730,        0,   115301,  -571154,   959527,       -3,  3278704
   50750,        0,   116414,  -570911,   959503,       -3,  3280007
   50770,        0,   117527,  -570666,   959476,        0,  3281311
   50790,        0,   118639,  -570419,   959449,        1,  3282615
   50810,        0,   119751,  -570170,   959421,       -2,  3283924
   50830,        0,   120862,  -569919,   959395,       -2,  3285227
   50850,        0,   121973,  -569665,   959367,        3,  3286531
   50870,        0,   123083,  -569409,   959339,       -3,  3287840
   50890,        0,   124193,  -569151,   959311,        0,  3289144
   50910,        0,   125302,  -568891,   959285,        2,  3290447
   50930,        0,   126411,  -568629,   959257,       -1,  3291756
   50950,        0,   127519,  -568365,   959231,        0,  3293060
   50970,        0,   128627,  -568098,   959202,        4,  3294364
   50990,        0,   129734,  -567829,   959177,       -4,  3295672
   51010,        0,   130841,  -567558,   959149,       -1,  3296976
   51030,        0,   131947,  -567285,   959122,       -3,  3298285
   51050,        0,   133051,  -567010,   959093,       -3,  3299589
   51070,        0,   134155,  -566733,   959069,       -2,  3300891
   51090,        0,   135258,  -566453,   959039,       -1,  3302195
   51110,        0,   136361,  -566171,   959011,        1,  3303499
   51130,        0,   137463,  -565887,   958983,        2,  3304803
   51150,        0,   138565,  -565601,   958956,        3,  3306106
   51170,        0,   139666,  -565313,   958928,       -2,  3307415
   51190,        0,   140767,  -565023,   958901,        0,  3308719
   51210,        0,   141867,  -564731,   958873,        2,  3310023
   51230,        0,   142966,  -564436,   958847,        1,  3311326
   51250,        0,   144065,  -564139,   958817,       -3,  3312635
   51270,        0,   145163,  -563840,   958790,       -2,  3313939
   51290,        0,   146261,  -563539,   958761,        0,  3315243
   51310,        0,   147358,  -563236,   958736,        1,  3316546
   51330,        0,   148455,  -562931,   958709,       -3,  3317855
   51350,        0,   149551,  -562624,   958682,       -2,  3319159
   51370,        0,   150646,  -562314,   958653,        1,  3320463
   51390,        0,   151741,  -562002,   958627,        3,  3321765
   51410,        0,   152835,  -561688,   958598,       -2,  3323074
   51430,        0,   153929,  -561372,   958570,        2,  3324378
   51450,        0,   155022,  -561054,   958543,       -4,  3325688
   51470,        0,   156114,  -560734,   958517,       -3,  3326991
   51490,        0,   157206,  -560412,   958490,        0,  3328295
   51510,        0,   158297,  -560087,   958461,        2,  3329599
   51530,        0,   159387,  -559760,   958433,       -3,  3330908
   51550,        0,   160477,  -559431,   958405,       -1,  3332211
   51570,        0,   161566,  -559100,   958378,        2,  3333515
   51590,        0,   162654,  -558767,   958350,        3,  3334819
   51610,        0,   163742,  -558432,   958323,        0,  3336128
   51630,        0,   164829,  -558095,   958296,        1,  3337431
   51650,        0,   165915,  -557756,   958268,       -3,  3338740
   51670,        0,   167000,  -557414,   958239,       -2,  3340044
   51690,        0,   168084,  -557070,   958211,        1,  3341348
   51710,        0,   169168,  -556724,   958183,        3,  3342650
   51730,        0,   170251,  -556377,   958157,       -4,  3343959
   51750,        0,   171333,  -556028,   958131,       -2,  3345263
   51770,        0,   172414,  -555677,   958104,       -2,  3346567
   51790,        0,   173495,  -555324,   958079,       -2,  3347870
   51810,        0,   174575,  -554969,   958052,        0,  3349174
   51830,        0,   175654,  -554612,   958026,        0,  3350478
   51850,        0,   176733,  -554252,   957999,        2,  3351782
   51870,        0,   177811,  -553890,   957973,       -3,  3353090
   51890,        0,   178888,  -553526,   957946,       -3,  3354394
   51910,        0,   179965,  -553160,   957919,       -1,  3355698
   51930,        0,   181041,  -552792,   957893,        2,  3357002
   51950,        0,   182116,  -552422,   957867,        2,  3358305
   51970,        0,   183190,  -552050,   957840,       -3,  3359614
   51990,        0,   184264,  -551676,   957818,        0,  3360914
   52010,        0,   185337,  -551300,   957793,        3,  3362218
   52030,        0,   186409,  -550922,   957767,       -3,  3363526
   52050,        0,   187481,  -550541,   957740,       -1,  3364830
   52070,        0,   188552,  -550158,   957713,        2,  3366134
   52090,        0,   189622,  -549773,   957687,       -3,  3367443
   52110,        0,   190691,  -549386,   957660,       -2,  3368746
   52130,        0,   191760,  -548997,   957634,        1,  3370050
   52150,        0,   192828,  -548606,   957606,       -3,  3371359
   52170,        0,   193895,  -548213,   957581,       -1,  3372663
   52190,        0,   194961,  -547818,   957554,        1,  3373966
   52210,        0,   196026,  -547421,   957529,        2,  3375270
   52230,        0,   197091,  -547022,   957502,        4,  3376574
   52250,        0,   198154,  -546621,   957477,       -3,  3377883
   52270,        0,   199216,  -546217,   957450,        0,  3379185
   52290,        0,   200277,  -545811,   957422,        1,  3380489
   52310,        0,   201338,  -545403,   957395,        2,  3381793
   52330,        0,   202398,  -544993,   957367,       -3,  3383102
   52350,        0,   203457,  -544581,   957340,       -2,  3384405
   52370,        0,   204515,  -544167,   957314,        0,  3385709
   52390,        0,   205572,  -543751,   957286,        1,  3387013
   52410,        0,   206629,  -543333,   957259,        2,  3388317
   52430,        0,   207685,  -542913,   957233,       -3,  3389625
   52450,        0,   208740,  -542491,   957207,       -1,  3390929
   52470,        0,   209794,  -542067,   957179,        0,  3392233
   52490,        0,   210847,  -541641,   957153,        1,  3393537
   52510,        0,   211899,  -541213,   957127,        2,  3394840
   52530,        0,   212951,  -540783,   957100,       -3,  3396149
   52550,        0,   214002,  -540351,   957074,       -1,  3397453
   52570,        0,   215052,  -539917,   957047,        1,  3398757
   52590,        0,   216101,  -539480,   957022,        3,  3400060
   52610,        0,   217149,  -539041,   956995,       -2,  3401369
   52630,        0,   218196,  -538600,   956967,       -1,  3402673
   52650,        0,   219242,  -538157,   956939,        0,  3403977
   52670,        0,   220288,  -537712,   956912,        3,  3405280
   52690,        0,   221333,  -537265,   956884,       -1,  3406589
   52710,        0,   222377,  -536816,   956857,        2,  3407893
   52730,        0,   223420,  -536365,   956831,       -3,  3409202
   52750,        0,   224462,  -535912,   956805,       -2,  3410505
   52770,        0,   225503,  -535457,   956778,        1,  3411809
   52790,        0,   226543,  -535000,   956751,        2,  3413113
   52810,        0,   227582,  -534541,   956722,       -2,  3414422
   52830,        0,   228621,  -534080,   956696,        0,  3415725
   52850,        0,   229659,  -533617,   956670,        3,  3417029
   52870,        0,   230695,  -533152,   956643,       -2,  3418338
   52890,        0,   231730,  -532685,   956615,        0,  3419642
   52910,        0,   232764,  -532216,   956590,        1,  3420944
   52930,        0,   233797,  -531745,   956562,        3,  3422248
   52950,        0,   234829,  -531272,   956534,       -3,  3423557
   52970,        0,   235860,  -530797,   956506,       -2,  3424861
   52990,        0,   236890,  -530320,   956479,        0,  3426164
   53010,        0,   237919,  -529841,   956452,        0,  3427468
   53030,        0,   238947,  -529360,   956424,        2,  3428772
   53050,        0,   239974,  -528877,   956396,        2,  3430076
   53070,        0,   241000,  -528392,   956370,        2,  3431379
   53090,        0,   242026,  -527905,   956345,       -4,  3432688
   53110,        0,   243051,  -527416,   956317,       -1,  3433992
   53130,        0,   244075,  -526925,   956291,        1,  3435296
   53150,        0,   245098,  -526432,   956264,        3,  3436599
   53170,        0,   246120,  -525937,   956236,       -1,  3437908
   53190,        0,   247141,  -525440,   956209,        1,  3439212
   53210,        0,   248161,  -524941,   956182,       -3,  3440521
   53230,        0,   249180,  -524440,   956157,       -3,  3441824
   53250,        0,   250198,  -523937,   956130,        0,  3443128
   53270,        0,   251215,  -523433,   956105,        2,  3444432
   53290,        0,   252231,  -522927,   956079,        3,  3445736
   53310,        0,   253246,  -522419,   956053,       -2,  3447044
   53330,        0,   254260,  -521909,   956027,        0,  3448348
   53350,        0,   255273,  -521397,   956002,        2,  3449652
   53370,        0,   256285,  -520883,   955977,       -3,  3450961
   53390,        0,   257296,  -520367,   955951,       -2,  3452264
   53410,        0,   258306,  -519849,   955926,        0,  3453568
   53430,        0,   259315,  -519329,   955899,        2,  3454872
   53450,        0,   260323,  -518807,   955873,       -1,  3456181
   53470,        0,   261330,  -518283,   955847,        0,  3457484
   53490,        0,   262336,  -517757,   955821,        3,  3458788
   53510,        0,   263340,  -517229,   955796,       -4,  3460098
   53530,        0,   264343,  -516699,   955769,       -2,  3461402
   53550,        0,   265345,  -516167,   955744,        0,  3462704
   53570,        0,   266346,  -515633,   955717,        2,  3464008
   53590,        0,   267346,  -515097,   955690,       -3,  3465317
   53610,        0,   268345,  -514559,   955662,       -1,  3466621
   53630,        0,   269342,  -514019,   955635,       -2,  3467924
   53650,        0,   270338,  -513477,   955608,        0,  3469228
   53670,        0,   271333,  -512933,   955579,        0,  3470532
   53690,        0,   272327,  -512388,   955553,        1,  3471836
   53710,        0,   273320,  -511841,   955528,        1,  3473139
   53730,        0,   274312,  -511292,   955502,        2,  3474443
   53750,        0,   275303,  -510741,   955475,        3,  3475747
   53770,        0,   276293,  -510188,   955448,       -3,  3477056
   53790,        0,   277282,  -509633,   955423,       -2,  3478359
   53810,        0,   278270,  -509076,   955396,        0,  3479663
   53830,        0,   279257,  -508517,   955369,        3,  3480967
   53850,        0,   280243,  -507956,   955342,       -1,  3482276
   53870,        0,   281228,  -507393,   955317,        0,  3483578
   53890,        0,   282212,  -506828,   955291,        3,  3484882
   53910,        0,   283194,  -506261,   955264,        3,  3486186
   53930,        0,   284175,  -505692,   955235,        0,  3487495
   53950,        0,   285155,  -505121,   955209,        1,  3488798
   53970,        0,   286134,  -504549,   955183,        2,  3490102
   53990,        0,   287112,  -503975,   955156,       -3,  3491411
   54010,        0,   288089,  -503399,   955129,        0,  3492715
   54030,        0,   289065,  -502821,   955105,        2,  3494018
   54050,        0,   290040,  -502241,   955079,       -3,  3495327
   54070,        0,   291013,  -501659,   955054,       -1,  3496631
   54090,        0,   291985,  -501075,   955026,        1,  3497935
   54110,        0,   292956,  -500489,   954999,        3,  3499238
   54130,        0,   293926,  -499901,   954971,       -2,  3500547
   54150,        0,   294895,  -499311,   954945,        1,  3501851
   54170,        0,   295863,  -498720,   954918,       -3,  3503160
   54190,        0,   296829,  -498127,   954894,       -1,  3504462
   54210,        0,   297793,  -497532,   954865,       -1,  3505766
   54230,        0,   298756,  -496935,   954839,        0,  3507070
   54250,        0,   299718,  -496336,   954811,        2,  3508374
   54270,        0,   300679,  -495735,   954784,        3,  3509677
   54290,        0,   301639,  -495132,   954755,       -1,  3510986
   54310,        0,   302598,  -494527,   954728,        0,  3512290
   54330,        0,   303555,  -493920,   954698,        3,  3513594
   54350,        0,   304511,  -493312,   954674,        3,  3514897
   54370,        0,   305466,  -492702,   954647,       -3,  3516206
   54390,        0,   306420,  -492090,   954619,       -2,  3517510
   54410,        0,   307373,  -491476,   954591,        1,  3518814
   54430,        0,   308324,  -490861,   954567,        1,  3520117
   54450,        0,   309274,  -490244,   954539,        2,  3521421
   54470,        0,   310223,  -489625,   954513,        3,  3522725
   54490,        0,   311171,  -489005,   954486,       -2,  3524034
   54510,        0,   312118,  -488383,   954464,        2,  3525334
   54530,        0,   313063,  -487759,   954439,        3,  3526638
   54550,        0,   314007,  -487133,   954412,       -3,  3527947
   54570,        0,   314950,  -486505,   954386,       -2,  3529250
   54590,        0,   315892,  -485875,   954361,        1,  3530554
   54610,        0,   316832,  -485244,   954335,        0,  3531858
   54630,        0,   317771,  -484611,   954309,        1,  3533162
   54650,        0,   318709,  -483976,   954283,        2,  3534465
   54670,        0,   319646,  -483339,   954258,       -2,  3535774
   54690,        0,   320582,  -482700,   954232,       -1,  3537078
   54710,        0,   321516,  -482059,   954205,        2,  3538382
   54730,        0,   322449,  -481417,   954180,        3,  3539685
   54750,        0,   323381,  -480773,   954155,       -4,  3540995
   54770,        0,   324312,  -480127,   954130,       -1,  3542299
   54790,        0,   325241,  -479479,   954104,        1,  3543603
   54810,        0,   326169,  -478829,   954078,       -3,  3544910
   54830,        0,   327096,  -478177,   954052,        0,  3546214
   54850,        0,   328021,  -477524,   954026,        2,  3547518
   54870,        0,   328944,  -476869,   953999,        2,  3548822
   54890,        0,   329866,  -476212,   953973,        3,  3550125
   54910,        0,   330787,  -475553,   953945,       -3,  3551434
   54930,        0,   331706,  -474892,   953918,       -1,  3552738
   54950,        0,   332624,  -474230,   953891,       -2,  3554042
   54970,        0,   333541,  -473566,   953866,        0,  3555345
   54990,        0,   334456,  -472900,   953839,        0,  3556649
   55010,        0,   335370,  -472232,   953810,        2,  3557953
   55030,        0,   336283,  -471562,   953783,       -2,  3559262
   55050,        0,   337195,  -470891,   953757,       -2,  3560565
   55070,        0,   338105,  -470218,   953731,        1,  3561869
   55090,        0,   339014,  -469543,   953703,        2,  3563173
   55110,        0,   339922,  -468866,   953676,        4,  3564477
   55130,        0,   340828,  -468188,   953652,       -2,  3565784
   55150,        0,   341733,  -467508,   953625,        0,  3567088
   55170,        0,   342637,  -466826,   953598,        2,  3568392
   55190,        0,   343539,  -466142,   953571,       -3,  3569701
   55210,        0,   344440,  -465457,   953544,       -3,  3571004
   55230,        0,   345340,  -464770,   953519,        0,  3572308
   55250,        0,   346238,  -464081,   953491,        2,  3573612
   55270,        0,   347135,  -463390,   953464,        4,  3574916
   55290,        0,   348031,  -462698,   953441,       -3,  3576224
   55310,        0,   348925,  -462004,   953413,       -1,  3577528
   55330,        0,   349818,  -461308,   953387,        2,  3578832
   55350,        0,   350709,  -460610,   953359,        3,  3580136
   55370,        0,   351599,  -459911,   953333,        3,  3581439
   55390,        0,   352488,  -459210,   953306,        0,  3582748
   55410,        0,   353375,  -458507,   953279,        1,  3584052
   55430,        0,   354261,  -457803,   953253,       -3,  3585361
   55450,        0,   355146,  -457098,   953230,       -2,  3586663
   55470,        0,   356029,  -456391,   953204,        0,  3587967
   55490,        0,   356911,  -455682,   953179,        1,  3589271
   55510,        0,   357792,  -454971,   953152,       -3,  3590580
   55530,        0,   358671,  -454259,   953128,       -2,  3591883
   55550,        0,   359549,  -453545,   953102,        1,  3593187
   55570,        0,   360425,  -452829,   953076,        2,  3594491
   55590,        0,   361300,  -452112,   953052,        4,  3595795
   55610,        0,   362173,  -451393,   953027,        3,  3597098
   55630,        0,   363044,  -450672,   952999,       -3,  3598407
   55650,        0,   363914,  -449949,   952973,       -3,  3599711
   55670,        0,   364782,  -449225,   952946,       -2,  3601015
   55690,        0,   365649,  -448499,   952920,       -1,  3602318
   55710,        0,   366514,  -447771,   952893,        0,  3603622
   55730,        0,   367378,  -447042,   952867,        0,  3604926
   55750,        0,   368241,  -446311,   952841,        1,  3606230
   55770,        0,   369102,  -445578,   952816,        2,  3607533
   55790,        0,   369962,  -444844,   952789,       -3,  3608842
   55810,        0,   370820,  -444108,   952763,       -3,  3610146
   55830,        0,   371677,  -443370,   952736,        1,  3611450
   55850,        0,   372532,  -442631,   952710,        0,  3612753
   55870,        0,   373386,  -441890,   952683,        1,  3614057
   55890,        0,   374239,  -441147,   952656,        2,  3615361
   55910,        0,   375090,  -440403,   952631,        3,  3616665
   55930,        0,   375940,  -439657,   952607,       -3,  3617974
   55950,        0,   376788,  -438909,   952579,       -2,  3619278
   55970,        0,   377635,  -438160,   952554,        0,  3620582
   55990,        0,   378480,  -437409,   952527,        1,  3621886
   56010,        0,   379324,  -436656,   952501,        3,  3623189
   56030,        0,   380166,  -435902,   952474,       -3,  3624498
   56050,        0,   381007,  -435146,   952448,       -1,  3625802
   56070,        0,   381846,  -434388,   952420,        1,  3627106
   56090,        0,   382684,  -433629,   952396,        3,  3628408
   56110,        0,   383520,  -432868,   952369,       -2,  3629717
   56130,        0,   384355,  -432105,   952343,        1,  3631021
   56150,        0,   385188,  -431341,   952315,        2,  3632325
   56170,        0,   386020,  -430575,   952289,        3,  3633628
   56190,        0,   386850,  -429808,   952261,       -1,  3634937
   56210,        0,   387679,  -429039,   952236,        0,  3636241
   56230,        0,   388506,  -428268,   952207,        3,  3637545
   56250,        0,   389332,  -427496,   952183,        4,  3638848
   56270,        0,   390156,  -426722,   952156,       -2,  3640157
   56290,        0,   390979,  -425946,   952129,        1,  3641461
   56310,        0,   391800,  -425170,   952103,        3,  3642765
   56330,        0,   392620,  -424392,   952079,        3,  3644068
   56350,        0,   393438,  -423613,   952052,       -3,  3645377
   56370,        0,   394254,  -422832,   952026,       -2,  3646681
   56390,        0,   395068,  -422049,   951999,       -1,  3647985
   56410,        0,   395881,  -421265,   951975,        0,  3649287
   56430,        0,   396692,  -420479,   951947,        0,  3650591
   56450,        0,   397502,  -419692,   951921,        1,  3651895
   56470,        0,   398310,  -418903,   951894,        1,  3653199
   56490,        0,   399117,  -418113,   951870,        2,  3654502
   56510,        0,   399922,  -417321,   951843,        1,  3655806
   56530,        0,   400726,  -416527,   951818,       -3,  3657115
   56550,        0,   401528,  -415732,   951792,       -2,  3658419
   56570,        0,   402328,  -414935,   951766,       -4,  3659722
   56590,        0,   403127,  -414137,   951740,       -2,  3661026
   56610,        0,   403924,  -413337,   951713,       -1,  3662330
   56630,        0,   404720,  -412536,   951687,        0,  3663634
   56650,        0,   405514,  -411733,   951661,        0,  3664937
   56670,        0,   406307,  -410928,   951634,        3,  3666241
   56690,        0,   407098,  -410122,   951608,        2,  3667545
   56710,        0,   407888,  -409314,   951581,       -1,  3668854
   56730,        0,   408676,  -408505,   951556,        0,  3670157
   56750,        0,   409462,  -407694,   951530,        1,  3671459
   56770,        0,   410247,  -406882,   951505,        2,  3672763
   56790,        0,   411030,  -406068,   951479,       -2,  3674072
   56810,        0,   411812,  -405253,   951452,        0,  3675376
   56830,        0,   412592,  -404436,   951427,        1,  3676679
   56850,        0,   413370,  -403618,   951399,        1,  3677983
   56870,        0,   414147,  -402798,   951373,       -3,  3679292
   56890,        0,   414922,  -401977,   951347,       -3,  3680596
   56910,        0,   415696,  -401154,   951322,        0,  3681899
   56930,        0,   416468,  -400330,   951296,        1,  3683203
   56950,        0,   417238,  -399504,   951269,        3,  3684507
   56970,        0,   418007,  -398677,   951244,       -3,  3685817
   56990,        0,   418774,  -397848,   951218,       -2,  3687120
   57010,        0,   419540,  -397018,   951192,        1,  3688424
   57030,        0,   420304,  -396186,   951167,        3,  3689728
   57050,        0,   421066,  -395353,   951140,       -3,  3691037
   57070,        0,   421827,  -394518,   951116,        1,  3692339
   57090,        0,   422586,  -393682,   951089,        4,  3693643
   57110,        0,   423343,  -392844,   951063,       -4,  3694952
   57130,        0,   424099,  -392006,   951039,       -2,  3696256
   57150,        0,   424853,  -391166,   951013,       -1,  3697559
   57170,        0,   425605,  -390325,   950988,       -1,  3698863
   57190,        0,   426356,  -389482,   950963,        1,  3700167
   57210,        0,   427104,  -388638,   950937,        2,  3701471
   57230,        0,   427851,  -387792,   950912,        2,  3702774
   57250,        0,   428596,  -386945,   950885,        3,  3704078
   57270,        0,   429339,  -386096,   950858,        3,  3705382
   57290,        0,   430081,  -385246,   950832,       -3,  3706691
   57310,        0,   430821,  -384394,   950806,       -2,  3707994
   57330,        0,   431559,  -383541,   950778,       -2,  3709298
   57350,        0,   432296,  -382687,   950753,       -1,  3710602
   57370,        0,   433031,  -381831,   950726,        1,  3711906
   57390,        0,   433764,  -380974,   950701,        0,  3713208
   57410,        0,   434496,  -380115,   950675,        3,  3714512
   57430,        0,   435226,  -379255,   950649,       -3,  3715821
   57450,        0,   435954,  -378393,   950622,       -2,  3717125
   57470,        0,   436681,  -377530,   950596,       -1,  3718428
   57490,        0,   437406,  -376666,   950571,        0,  3719732
   57510,        0,   438129,  -375800,   950544,        1,  3721036
   57530,        0,   438850,  -374933,   950517,        2,  3722340
   57550,        0,   439570,  -374064,   950492,        3,  3723643
   57570,        0,   440288,  -373194,   950464,       -3,  3724952
   57590,        0,   441004,  -372323,   950439,       -2,  3726256
   57610,        0,   441719,  -371450,   950412,        0,  3727560
   57630,        0,   442432,  -370576,   950386,        1,  3728863
   57650,        0,   443143,  -369700,   950359,        2,  3730167
   57670,        0,   443853,  -368823,   950333,        4,  3731471
   57690,        0,   444561,  -367945,   950309,       -3,  3732780
   57710,        0,   445267,  -367065,   950285,        0,  3734083
   57730,        0,   445971,  -366184,   950258,        1,  3735387
   57750,        0,   446674,  -365301,   950232,        2,  3736691
   57770,        0,   447375,  -364417,   950205,       -2,  3738000
   57790,        0,   448074,  -363532,   950179,       -1,  3739303
   57810,        0,   448772,  -362645,   950153,        3,  3740607
   57830,        0,   449468,  -361757,   950127,       -3,  3741916
   57850,        0,   450162,  -360868,   950101,       -1,  3743220
   57870,        0,   450854,  -359977,   950075,        1,  3744523
   57890,        0,   451545,  -359086,   950050,        3,  3745827
   57910,        0,   452234,  -358194,   950025,        2,  3747131
   57930,        0,   452921,  -357300,   949998,       -3,  3748440
   57950,        0,   453606,  -356405,   949975,        3,  3749738
   57970,        0,   454290,  -355509,   949950,       -3,  3751047
   57990,        0,   454972,  -354611,   949925,       -1,  3752351
   58010,        0,   455652,  -353712,   949899,        0,  3753655
   58030,        0,   456330,  -352812,   949875,        1,  3754957
   58050,        0,   457007,  -351910,   949850,        3,  3756261
   58070,        0,   457682,  -351007,   949825,       -2,  3757570
   58090,        0,   458355,  -350103,   949800,       -1,  3758874
   58110,        0,   459026,  -349197,   949775,        0,  3760177
   58130,        0,   459695,  -348290,   949748,        1,  3761481
   58150,        0,   460362,  -347382,   949723,        1,  3762785
   58170,        0,   461027,  -346472,   949696,        2,  3764089
   58190,        0,   461690,  -345561,   949670,        2,  3765392
   58210,        0,   462351,  -344649,   949643,        3,  3766696
   58230,        0,   463011,  -343735,   949616,       -2,  3768005
   58250,        0,   463669,  -342820,   949590,       -2,  3769309
   58270,        0,   464325,  -341904,   949564,       -2,  3770612
   58290,        0,   464979,  -340987,   949537,       -1,  3771916
   58310,        0,   465631,  -340068,   949510,        0,  3773220
   58330,        0,   466282,  -339148,   949483,        2,  3774524
   58350,        0,   466931,  -338227,   949459,        2,  3775827
   58370,        0,   467578,  -337305,   949433,        3,  3777131
   58390,        0,   468223,  -336381,   949406,       -3,  3778440
