  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout,mag_in,mag_out,Ratio,Error
61750,162498,54272,0,-32869,83109,0,54272,89372.6862190009,1.64675497897628,0.00000502102372
61770,162551,54272,0,-32922,83088,0,54272,89372.6682381141,1.64675464766572,0.00000535233428
61790,162604,54272,0,-32974,83067,0,54272,89372.3176660424,1.64674818812726,0.00001181187274
61810,162657,54272,0,-33028,83046,0,54272,89372.7413700621,1.64675599517361,0.00000400482639
61830,162710,54272,0,-33080,83025,0,54272,89372.462341596,1.6467508538767,0.0000091461233
61850,162763,54272,0,-33133,83004,0,54272,89372.5892262275,1.64675319181581,0.00000680818419
61870,162816,54272,0,-33186,82983,0,54272,89372.7524752371,1.64675619979432,0.00000380020568
61890,162869,54272,0,-33239,82962,0,54272,89372.9520884255,1.64675987780855,0.00000012219145
61910,162922,54272,0,-33291,82941,0,54272,89372.8155649133,1.64675736226624,0.00000263773376
61930,162975,54272,0,-33344,82920,0,54272,89373.0873137993,1.64676236943174,-0.00000236943174
61950,163028,54272,0,-33397,82899,0,54272,89373.3954261558,1.64676804661991,-0.00000804661991
61970,163081,54272,0,-33449,82877,0,54272,89372.4383129385,1.64675041113168,0.00000958886832
61990,163134,54272,0,-33502,82857,0,54272,89373.7458821101,1.64677450401883,-0.00001450401883
62010,163187,54272,0,-33554,82835,0,54272,89372.8602037554,1.64675818476849,0.00000181523151
62030,163240,54272,0,-33607,82814,0,54272,89373.312823236,1.64676652460267,-0.00000652460267
62050,163293,54272,0,-33660,82792,0,54272,89372.8754376852,1.64675846546442,0.00000153453558
62070,163346,54272,0,-33712,82771,0,54272,89373.0238103198,1.6467611993352,-0.0000011993352
62090,163399,54272,0,-33764,82750,0,54272,89373.2073722321,1.64676458159331,-0.00000458159331
62110,163452,54272,0,-33818,82728,0,54272,89373.2572305609,1.64676550026829,-0.00000550026829
62130,163505,54272,0,-33870,82706,0,54272,89372.5871618362,1.64675315377794,0.00000684622206
62150,163558,54272,0,-33922,82685,0,54272,89372.8779272549,1.64675851133651,0.00000148866349
62170,163611,54272,0,-33975,82663,0,54272,89372.6590966163,1.64675447922716,0.00000552077284
62190,163664,54272,0,-34028,82642,0,54272,89373.4017927034,1.64676816392805,-0.00000816392805
62210,163717,54272,0,-34080,82620,0,54272,89372.8750796348,1.64675845886709,0.00000154113291
62230,163770,54272,0,-34132,82599,0,54272,89373.3082357367,1.64676644007475,-0.00000644007475
62250,163823,54272,0,-34185,82577,0,54272,89373.2351098471,1.64676509267849,-0.00000509267849
62270,163876,54272,0,-34238,82555,0,54272,89373.198829403,1.64676442418564,-0.00000442418564
62290,163929,54272,0,-34290,82533,0,54272,89372.8157159659,1.64675736504949,0.00000263495051
62310,163982,54272,0,-34342,82511,0,54272,89372.4682718341,1.64675096314553,0.00000903685447
62330,164035,54272,0,-34394,82490,0,54272,89373.0794814635,1.64676222511541,-0.00000222511541
62350,164088,54272,0,-34447,82468,0,54272,89373.1885578667,1.64676423492532,-0.00000423492532
62370,164141,54272,0,-34499,82446,0,54272,89372.9484631675,1.6467598110106,0.0000001889894
62390,164194,54272,0,-34552,82424,0,54272,89373.1306377929,1.64676316770697,-0.00000316770697
62410,164247,54272,0,-34604,82402,0,54272,89372.9624662851,1.64676006902795,-0.00000006902795
62430,164300,54272,0,-34656,82380,0,54272,89372.8299652641,1.64675762760289,0.00000237239711
62450,164353,54272,0,-34709,82358,0,54272,89373.121490748,1.6467629991662,-0.0000029991662
62470,164406,54272,0,-34761,82336,0,54272,89373.0609132305,1.64676188298258,-0.00000188298258
62490,164459,54272,0,-34814,82314,0,54272,89373.4255357822,1.64676860141108,-0.00000860141108
62510,164512,54272,0,-34866,82292,0,54272,89373.4368814359,1.64676881046278,-0.00000881046278
62530,164565,54272,0,-34918,82269,0,54272,89372.5633793728,1.64675271556922,0.00000728443078
62550,164618,54272,0,-34970,82247,0,54272,89372.6463130638,1.64675424368116,0.00000575631884
62570,164671,54272,0,-35022,82225,0,54272,89372.7649175072,1.64675642905195,0.00000357094805
62590,164724,54272,0,-35074,82203,0,54272,89372.9191925608,1.64675927167897,0.00000072832103
62610,164777,54272,0,-35127,82181,0,54272,89373.5021692671,1.64677001343726,-0.00001001343726
62630,164830,54272,0,-35179,82158,0,54272,89372.8090920275,1.64675724299874,0.00000275700126
62650,164883,54272,0,-35231,82136,0,54272,89373.0712071595,1.6467620726555,-0.0000020726555
62670,164936,54272,0,-35283,82114,0,54272,89373.3689921108,1.64676755955393,-0.00000755955393
62690,164989,54272,0,-35335,82091,0,54272,89372.7839221762,1.64675677922642,0.00000322077358
62710,165042,54272,0,-35387,82069,0,54272,89373.1532956066,1.64676358519322,-0.00000358519322
62730,165095,54272,0,-35440,82046,0,54272,89373.0368511667,1.64676143962203,-0.00000143962203
62750,165148,54272,0,-35492,82023,0,54272,89372.5606268501,1.64675266485204,0.00000733514796
62770,165201,54272,0,-35544,82001,0,54272,89373.0380875575,1.6467614624034,-0.0000014624034
62790,165254,54272,0,-35596,81979,0,54272,89373.5512162295,1.64677091716225,-0.00001091716225
62810,165307,54272,0,-35647,81956,0,54272,89372.7841403635,1.64675678324667,0.00000321675333
62830,165360,54272,0,-35700,81933,0,54272,89372.8509615756,1.64675801447479,0.00000198552521
62850,165413,54272,0,-35752,81911,0,54272,89373.471595323,1.64676945009071,-0.00000945009071
62870,165466,54272,0,-35805,81888,0,54272,89373.6122633521,1.64677204199868,-0.00001204199868
62890,165519,54272,0,-35856,81865,0,54272,89372.9878710564,1.64676053712884,-0.00000053712884
62910,165572,54272,0,-35908,81842,0,54272,89372.8002694332,1.6467570804362,0.0000029195638
62930,165625,54272,0,-35960,81819,0,54272,89372.6488418017,1.64675429027494,0.00000570972506
62950,165678,54272,0,-36012,81796,0,54272,89372.5335883458,1.64675216664847,0.00000783335153
62970,165731,54272,0,-36064,81774,0,54272,89373.369478833,1.64676756852213,-0.00000756852213
62990,165784,54272,0,-36116,81751,0,54272,89373.326317196,1.64676677323843,-0.00000677323843
63010,165837,54272,0,-36168,81728,0,54272,89373.3193296523,1.64676664448799,-0.00000664448799
63030,165890,54272,0,-36220,81705,0,54272,89373.3485162104,1.64676718227098,-0.00000718227098
63050,165943,54272,0,-36271,81682,0,54272,89373.0080337458,1.64676090864066,-0.00000090864066
63070,165996,54272,0,-36323,81659,0,54272,89373.1089869878,1.64676276877557,-0.00000276877557
63090,166049,54272,0,-36376,81636,0,54272,89373.6531199212,1.64677279480987,-0.00001279480987
63110,166102,54272,0,-36427,81612,0,54272,89372.506247727,1.64675166287822,0.00000833712178
63130,166155,54272,0,-36479,81589,0,54272,89372.7159820043,1.64675552738068,0.00000447261932
63150,166208,54272,0,-36531,81566,0,54272,89372.9618900482,1.64676005841038,-0.00000005841038
63170,166261,54272,0,-36582,81543,0,54272,89372.8346478951,1.64675771388368,0.00000228611632
63190,166314,54272,0,-36634,81520,0,54272,89373.1523221599,1.64676356725678,-0.00000356725678
63210,166367,54272,0,-36686,81496,0,54272,89372.5943004901,1.64675328531269,0.00000671468731
63230,166420,54272,0,-36738,81473,0,54272,89372.9845814718,1.64676047651592,-0.00000047651592
63250,166473,54272,0,-36789,81450,0,54272,89372.9993957907,1.64676074948022,-0.00000074948022
63270,166526,54272,0,-36842,81426,0,54272,89372.9625781757,1.64676007108962,-0.00000007108962
63290,166579,54272,0,-36893,81403,0,54272,89373.0488346459,1.64676166042611,-0.00000166042611
63310,166632,54272,0,-36945,81379,0,54272,89372.6729263481,1.64675473404975,0.00000526595025
63330,166685,54272,0,-36996,81356,0,54272,89372.8300547767,1.64675762925222,0.00000237074778
63350,166738,54272,0,-37048,81333,0,54272,89373.4367303843,1.64676880767955,-0.00000880767955
63370,166791,54272,0,-37100,81309,0,54272,89373.1698050371,1.64676388939116,-0.00000388939116
63390,166844,54272,0,-37151,81285,0,54272,89372.5238873783,1.64675198790128,0.00000801209872
63410,166897,54272,0,-37203,81262,0,54272,89373.2390204137,1.64676516473345,-0.00000516473345
63430,166950,54272,0,-37255,81238,0,54272,89373.0813444406,1.64676225944208,-0.00000225944208
63450,167003,54272,0,-37306,81214,0,54272,89372.5429424496,1.64675233900445,0.00000766099555
63470,167056,54272,0,-37358,81191,0,54272,89373.3665305274,1.64676751419751,-0.00000751419751
63490,167109,54272,0,-37409,81167,0,54272,89372.8995277651,1.64675890934119,0.00000109065881
63510,167162,54272,0,-37461,81143,0,54272,89372.8872197827,1.64675868255791,0.00000131744209
63530,167215,54272,0,-37512,81119,0,54272,89372.4918808914,1.64675139815911,0.00000860184089
63550,167268,54272,0,-37564,81096,0,54272,89373.459774141,1.64676923227707,-0.00000923227707
63570,167321,54272,0,-37615,81072,0,54272,89373.1358351043,1.64676326347111,-0.00000326347111
63590,167374,54272,0,-37667,81047,0,54272,89372.362047783,1.64674900589223,0.00001099410777
63610,167427,54272,0,-37718,81024,0,54272,89373.0166213494,1.64676106687333,-0.00000106687333
63630,167480,54272,0,-37770,81000,0,54272,89373.222499807,1.64676486032958,-0.00000486032958
63650,167533,54272,0,-37822,80976,0,54272,89373.4650777287,1.64676932999942,-0.00000932999942
63670,167586,54272,0,-37873,80952,0,54272,89373.3205884172,1.64676666768163,-0.00000666768163
63690,167639,54272,0,-37924,80927,0,54272,89372.3061412203,1.64674797577425,0.00001202422575
63710,167692,54272,0,-37975,80904,0,54272,89373.1382519379,1.64676330800298,-0.00000330800298
63730,167745,54272,0,-38027,80879,0,54272,89372.6209193845,1.64675377578465,0.00000622421535
63750,167798,54272,0,-38078,80855,0,54272,89372.6194592057,1.64675374887982,0.00000625112018
63770,167851,54272,0,-38130,80831,0,54272,89373.0801807793,1.6467622380008,-0.0000022380008
63790,167904,54272,0,-38180,80807,0,54272,89372.723182188,1.64675566004916,0.00000433995084
63810,167957,54272,0,-38232,80783,0,54272,89373.2561396305,1.64676548016713,-0.00000548016713
63830,168010,54272,0,-38284,80759,0,54272,89373.8257936853,1.64677597644615,-0.00001597644615
63850,168063,54272,0,-38335,80734,0,54272,89373.0998735078,1.64676260085325,-0.00000260085325
63870,168116,54272,0,-38386,80710,0,54272,89373.3131085561,1.64676652985989,-0.00000652985989
63890,168169,54272,0,-38438,80685,0,54272,89373.0891767763,1.64676240375841,-0.00000240375841
63910,168222,54272,0,-38489,80661,0,54272,89373.3743460545,1.64676765820413,-0.00000765820413
63930,168275,54272,0,-38540,80637,0,54272,89373.6950618022,1.6467735676187,-0.0000135676187
63950,168328,54272,0,-38591,80612,0,54272,89373.1493514691,1.6467635125197,-0.0000035125197
63970,168381,54272,0,-38642,80587,0,54272,89372.6397338693,1.64675412245484,0.00000587754516
63990,168434,54272,0,-38694,80563,0,54272,89373.5005748348,1.64676998405872,-0.00000998405872
64010,168487,54272,0,-38744,80538,0,54272,89372.6299266168,1.64675394174928,0.00000605825072
64030,168540,54272,0,-38796,80514,0,54272,89373.5632723682,1.64677113930513,-0.00001113930513
64050,168593,54272,0,-38847,80489,0,54272,89373.1980517649,1.64676440985711,-0.00000440985711
64070,168646,54272,0,-38898,80464,0,54272,89372.8689256421,1.64675834547542,0.00000165452458
64090,168699,54272,0,-38949,80440,0,54272,89373.4759366558,1.64676953008284,-0.00000953008284
64110,168752,54272,0,-39000,80414,0,54272,89372.3189583889,1.64674821193965,0.00001178806035
64130,168805,54272,0,-39052,80390,0,54272,89373.4345541224,1.64676876758038,-0.00000876758038
64150,168858,54272,0,-39102,80365,0,54272,89372.8125830221,1.64675730732278,0.00000269267722
64170,168911,54272,0,-39153,80340,0,54272,89372.6636561762,1.64675456324027,0.00000543675973
64190,168964,54272,0,-39204,80316,0,54272,89373.4494802567,1.64676904260497,-0.00000904260497
64210,169017,54272,0,-39255,80290,0,54272,89372.4740901806,1.64675107035268,0.00000892964732
64230,169070,54272,0,-39306,80266,0,54272,89373.331548063,1.64676686962085,-0.00000686962085
64250,169123,54272,0,-39357,80241,0,54272,89373.3267255953,1.64676678076347,-0.00000678076347
64270,169176,54272,0,-39408,80216,0,54272,89373.3579989026,1.64676735699629,-0.00000735699629
64290,169229,54272,0,-39459,80190,0,54272,89372.5281112714,1.6467520657295,0.0000079342705
64310,169282,54272,0,-39510,80165,0,54272,89372.6318567379,1.64675397731312,0.00000602268688
64330,169335,54272,0,-39561,80141,0,54272,89373.6683928773,1.64677307622489,-0.00001307622489
64350,169388,54272,0,-39612,80115,0,54272,89372.9476351765,1.64675979575428,0.00000020424572
64370,169441,54272,0,-39663,80090,0,54272,89373.159667766,1.64676370260477,-0.00000370260477
64390,169494,54272,0,-39714,80065,0,54272,89373.4077956078,1.64676827453582,-0.00000827453582
64410,169547,54272,0,-39764,80040,0,54272,89373.2470932997,1.64676531348208,-0.00000531348208
64430,169600,54272,0,-39816,80014,0,54272,89373.117054291,1.64676291742134,-0.00000291742134
64450,169653,54272,0,-39866,79989,0,54272,89373.027681734,1.64676127066874,-0.00000127066874
64470,169706,54272,0,-39917,79964,0,54272,89373.4199021163,1.6467684976068,-0.0000084976068
64490,169759,54272,0,-39968,79938,0,54272,89372.9537835692,1.64675990904277,0.00000009095723
64510,169812,54272,0,-40019,79913,0,54272,89373.4184755177,1.64676847132071,-0.00000847132071
64530,169865,54272,0,-40069,79887,0,54272,89372.5770580663,1.64675296760883,0.00000703239117
64550,169918,54272,0,-40120,79862,0,54272,89373.1136528207,1.64676285474684,-0.00000285474684
64570,169971,54272,0,-40171,79837,0,54272,89373.6863399961,1.64677340691325,-0.00001340691325
64590,170024,54272,0,-40222,79811,0,54272,89373.4021115902,1.64676816980377,-0.00000816980377
64610,170077,54272,0,-40272,79785,0,54272,89372.7039369404,1.64675530544186,0.00000469455814
64630,170130,54272,0,-40323,79760,0,54272,89373.3849028893,1.64676785272128,-0.00000785272128
64650,170183,54272,0,-40373,79734,0,54272,89372.7580697832,1.64675630287779,0.00000369712221
64670,170236,54272,0,-40424,79708,0,54272,89372.6190731815,1.64675374176705,0.00000625823295
64690,170289,54272,0,-40475,79683,0,54272,89373.4083158967,1.64676828412251,-0.00000828412251
64710,170342,54272,0,-40525,79657,0,54272,89372.8889205222,1.64675871389524,0.00000128610476
64730,170395,54272,0,-40576,79631,0,54272,89372.8590624693,1.64675816373948,0.00000183626052
64750,170448,54272,0,-40627,79605,0,54272,89372.8658710237,1.64675828919192,0.00000171080808
64770,170501,54272,0,-40677,79579,0,54272,89372.4542015044,1.64675070388975,0.00000929611025
64790,170554,54272,0,-40727,79554,0,54272,89372.9682006814,1.64676017468826,-0.00000017468826
64810,170607,54272,0,-40779,79528,0,54272,89373.5398482123,1.64677070769849,-0.00001070769849
64830,170660,54272,0,-40829,79502,0,54272,89373.235618948,1.64676510205904,-0.00000510205904
64850,170713,54272,0,-40879,79476,0,54272,89372.9669251279,1.64676015118529,-0.00000015118529
64870,170766,54272,0,-40929,79450,0,54272,89372.7337670724,1.64675585508314,0.00000414491686
64890,170819,54272,0,-40980,79424,0,54272,89372.994668412,1.64676066237493,-0.00000066237493
64910,170872,54272,0,-41031,79398,0,54272,89373.2922354324,1.64676614525782,-0.00000614525782
64930,170925,54272,0,-41081,79372,0,54272,89373.1668063743,1.64676383413868,-0.00000383413868
64950,170978,54272,0,-41131,79346,0,54272,89373.0769135762,1.64676217780027,-0.00000217780027
64970,171031,54272,0,-41182,79319,0,54272,89372.5958278039,1.64675331345452,0.00000668654548
64990,171084,54272,0,-41232,79293,0,54272,89372.577858088,1.64675298234979,0.00000701765021
65010,171137,54272,0,-41282,79267,0,54272,89372.5954249959,1.6467533060325,0.0000066939675
65030,171190,54272,0,-41332,79241,0,54272,89372.6485285067,1.64675428450226,0.00000571549774
65050,171243,54272,0,-41383,79215,0,54272,89373.20020006,1.64676444944096,-0.00000444944096
65070,171296,54272,0,-41433,79188,0,54272,89372.4388891788,1.64675042174931,0.00000957825069
65090,171349,54272,0,-41483,79162,0,54272,89372.5994530762,1.64675338025273,0.00000661974727
65110,171402,54272,0,-41534,79136,0,54272,89373.2602739768,1.64676555634539,-0.00000555634539
65130,171455,54272,0,-41585,79109,0,54272,89373.0726001965,1.6467620983232,-0.0000020983232
65150,171508,54272,0,-41634,79083,0,54272,89372.875331389,1.64675846350584,0.00000153649416
65170,171561,54272,0,-41684,79056,0,54272,89372.2943198842,1.64674775795777,0.00001224204223
65190,171614,54272,0,-41735,79030,0,54272,89373.1006791193,1.64676261569722,-0.00000261569722
65210,171667,54272,0,-41785,79003,0,54272,89372.5921857479,1.64675324634706,0.00000675365294
65230,171720,54272,0,-41835,78977,0,54272,89373.0034965817,1.6467608250402,-0.0000008250402
65250,171773,54272,0,-41885,78950,0,54272,89372.5669598899,1.64675278154278,0.00000721845722
65270,171826,54272,0,-41935,78924,0,54272,89373.0496346634,1.646761675167,-0.000001675167
65290,171879,54272,0,-41986,78897,0,54272,89373.1548340999,1.64676361354105,-0.00000361354105
65310,171932,54272,0,-42036,78871,0,54272,89373.7094284443,1.64677383233425,-0.00001383233425
65330,171985,54272,0,-42086,78844,0,54272,89373.4173678057,1.64676845091033,-0.00000845091033
65350,172038,54272,0,-42136,78817,0,54272,89373.1614356346,1.646763735179,-0.000003735179
65370,172091,54272,0,-42186,78790,0,54272,89372.9416322412,1.64675968514595,0.00000031485405
65390,172144,54272,0,-42236,78763,0,54272,89372.7579578923,1.64675630081612,0.00000369918388
65410,172197,54272,0,-42286,78737,0,54272,89373.4913998553,1.64676981500323,-0.00000981500323
65430,172250,54272,0,-42336,78709,0,54272,89372.4989971747,1.64675152928167,0.00000847071833
65450,172303,54272,0,-42386,78683,0,54272,89373.3040957981,1.64676636379345,-0.00000636379345
65470,172356,54272,0,-42436,78656,0,54272,89373.264637698,1.64676563675004,-0.00000563675004
65490,172409,54272,0,-42486,78629,0,54272,89373.261308962,1.64676557541572,-0.00000557541572
65510,172462,54272,0,-42536,78602,0,54272,89373.2941095941,1.64676617979058,-0.00000617979058
65530,172515,54272,0,-42586,78574,0,54272,89372.4838638829,1.64675125044006,0.00000874955994
65550,172568,54272,0,-42636,78548,0,54272,89373.4680987596,1.64676938566406,-0.00000938566406
65570,172621,54272,0,-42685,78521,0,54272,89373.1316783741,1.64676318688042,-0.00000318688042
65590,172674,54272,0,-42736,78493,0,54272,89372.9083391606,1.64675907169739,0.00000092830261
65610,172727,54272,0,-42785,78466,0,54272,89372.6433591398,1.64675418925302,0.00000581074698
65630,172780,54272,0,-42835,78439,0,54272,89372.8926800515,1.64675878316722,0.00000121683278
65650,172833,54272,0,-42885,78412,0,54272,89373.1781296827,1.64676404277865,-0.00000404277865
65670,172886,54272,0,-42935,78384,0,54272,89372.6226592909,1.64675380784366,0.00000619215634
65690,172939,54272,0,-42984,78357,0,54272,89372.4997132787,1.64675154247639,0.00000845752361
65710,172992,54272,0,-43034,78330,0,54272,89372.8932954506,1.64675879450639,0.00000120549361
65730,173045,54272,0,-43084,78303,0,54272,89373.3230052458,1.6467667122134,-0.0000067122134
65750,173098,54272,0,-43133,78275,0,54272,89372.4303910328,1.64675026516496,0.00000973483504
65770,173151,54272,0,-43183,78247,0,54272,89372.0565836996,1.64674337750036,0.00001662249964
65790,173204,54272,0,-43233,78221,0,54272,89373.4699449451,1.64676941968133,-0.00000941968133
65810,173257,54272,0,-43283,78193,0,54272,89373.1690050207,1.64676387465029,-0.00000387465029
65830,173310,54272,0,-43333,78165,0,54272,89372.904809008,1.64675900665183,0.00000099334817
65850,173363,54272,0,-43382,78138,0,54272,89373.0662336254,1.64676198101462,-0.00000198101462
65870,173416,54272,0,-43431,78110,0,54272,89372.3886947194,1.64674949688089,0.00001050311911
65890,173469,54272,0,-43482,78083,0,54272,89373.5934882334,1.64677169605383,-0.00001169605383
65910,173522,54272,0,-43531,78055,0,54272,89372.9880109197,1.64676053970592,-0.00000053970592
65930,173575,54272,0,-43580,78028,0,54272,89373.2912228256,1.64676612659982,-0.00000612659982
65950,173628,54272,0,-43630,78000,0,54272,89373.2448778716,1.64676527266125,-0.00000527266125
65970,173681,54272,0,-43680,77972,0,54272,89373.2352776825,1.64676509577098,-0.00000509577098
65990,173734,54272,0,-43729,77944,0,54272,89372.7731302996,1.64675658037846,0.00000341962154
66010,173787,54272,0,-43778,77917,0,54272,89373.2184325931,1.64676478538829,-0.00000478538829
66030,173840,54272,0,-43828,77889,0,54272,89373.3176345155,1.6467666132539,-0.0000066132539
66050,173893,54272,0,-43878,77861,0,54272,89373.4535810271,1.64676911816456,-0.00000911816456
66070,173946,54272,0,-43927,77833,0,54272,89373.1347665505,1.64676324378225,-0.00000324378225
66090,173999,54272,0,-43976,77805,0,54272,89372.8515881641,1.64675802602012,0.00000197397988
66110,174052,54272,0,-44026,77777,0,54272,89373.0966510616,1.6467625414774,-0.0000025414774
66130,174105,54272,0,-44075,77749,0,54272,89372.8852952617,1.64675864709725,0.00000135290275
66150,174158,54272,0,-44124,77721,0,54272,89372.7095762459,1.64675540935005,0.00000459064995
66170,174211,54272,0,-44174,77693,0,54272,89373.0637552501,1.6467619353488,-0.0000019353488
66190,174264,54272,0,-44223,77665,0,54272,89372.9598592326,1.64676002099117,-0.00000002099117
66210,174317,54272,0,-44273,77637,0,54272,89373.3869672622,1.64676789075881,-0.00000789075881
66230,174370,54272,0,-44322,77609,0,54272,89373.3548939504,1.64676729978535,-0.00000729978535
66250,174423,54272,0,-44371,77581,0,54272,89373.3584576522,1.64676736544908,-0.00000736544908
66270,174476,54272,0,-44420,77552,0,54272,89372.5299183144,1.64675209902555,0.00000790097445
66290,174529,54272,0,-44470,77524,0,54272,89373.1026427974,1.64676265187937,-0.00000265187937
66310,174582,54272,0,-44519,77496,0,54272,89373.2139793574,1.64676470333427,-0.00000470333427
66330,174635,54272,0,-44568,77468,0,54272,89373.3609528029,1.64676741142399,-0.00000741142399
66350,174688,54272,0,-44617,77439,0,54272,89372.6770886942,1.64675481074392,0.00000518925608
66370,174741,54272,0,-44667,77411,0,54272,89373.3954261558,1.64676804661991,-0.00000804661991
66390,174794,54272,0,-44716,77382,0,54272,89372.7843361725,1.64675678685459,0.00000321314541
66410,174847,54272,0,-44765,77354,0,54272,89373.0750338154,1.64676214316435,-0.00000214316435
66430,174900,54272,0,-44814,77326,0,54272,89373.401367521,1.64676815609377,-0.00000815609377
66450,174953,54272,0,-44863,77297,0,54272,89372.898453614,1.6467588895492,0.0000011104508
66470,175006,54272,0,-44912,77269,0,54272,89373.2963753715,1.64676622153913,-0.00000622153913
66490,175059,54272,0,-44961,77240,0,54272,89372.865686404,1.64675828579017,0.00000171420983
66510,175112,54272,0,-45010,77212,0,54272,89373.3351956835,1.64676693683084,-0.00000693683084
66530,175165,54272,0,-45060,77183,0,54272,89373.4809045726,1.64676962162022,-0.00000962162022
66550,175218,54272,0,-45108,77154,0,54272,89372.6545426508,1.64675439531712,0.00000560468288
66570,175271,54272,0,-45157,77126,0,54272,89373.2315908964,1.64676502783934,-0.00000502783934
66590,175324,54272,0,-45207,77097,0,54272,89373.4874445436,1.64676974212381,-0.00000974212381
66610,175377,54272,0,-45255,77068,0,54272,89372.7679385617,1.64675648471701,0.00000351528299
66630,175430,54272,0,-45304,77039,0,54272,89372.5905241646,1.64675321573122,0.00000678426878
66650,175483,54272,0,-45353,77011,0,54272,89373.3110609649,1.64676649213158,-0.00000649213158
66670,175536,54272,0,-45402,76982,0,54272,89373.2058729013,1.64676455396708,-0.00000455396708
66690,175589,54272,0,-45451,76953,0,54272,89373.1369596032,1.6467632841908,-0.0000032841908
66710,175642,54272,0,-45500,76924,0,54272,89373.1043211547,1.6467626828043,-0.0000026828043
66730,175695,54272,0,-45548,76895,0,54272,89372.5983117868,1.64675335922367,0.00000664077633
66750,175748,54272,0,-45597,76866,0,54272,89372.6376750737,1.64675408452008,0.00000591547992
66770,175801,54272,0,-45646,76838,0,54272,89373.5730515458,1.6467713194934,-0.0000113194934
66790,175854,54272,0,-45695,76808,0,54272,89372.8252266873,1.64675754029126,0.00000245970874
66810,175907,54272,0,-45743,76779,0,54272,89372.4615863298,1.64675083996038,0.00000916003962
66830,175960,54272,0,-45792,76750,0,54272,89372.6455018536,1.64675422873404,0.00000577126596
66850,176013,54272,0,-45841,76721,0,54272,89372.8656919985,1.64675828589325,0.00000171410675
66870,176066,54272,0,-45890,76692,0,54272,89373.1221564962,1.64676301143308,-0.00000301143308
66890,176119,54272,0,-45939,76662,0,54272,89372.5571134674,1.64675260011548,0.00000739988452
66910,176172,54272,0,-45988,76634,0,54272,89373.7439072572,1.64677446763077,-0.00001446763077
66930,176225,54272,0,-46036,76604,0,54272,89372.7369615589,1.64675591394382,0.00000408605618
66950,176278,54272,0,-46084,76575,0,54272,89372.6226592909,1.64675380784366,0.00000619215634
66970,176331,54272,0,-46133,76546,0,54272,89373.0597271907,1.64676186112896,-0.00000186112896
66990,176384,54272,0,-46182,76516,0,54272,89372.6769208576,1.64675480765142,0.00000519234858
67010,176437,54272,0,-46230,76487,0,54272,89372.669586401,1.64675467250886,0.00000532749114
67030,176490,54272,0,-46279,76458,0,54272,89373.2152549073,1.64676472683718,-0.00000472683718
67050,176543,54272,0,-46328,76428,0,54272,89372.9420350477,1.64675969256795,0.00000030743205
67070,176596,54272,0,-46376,76399,0,54272,89373.0416680556,1.64676152837661,-0.00000152837661
67090,176649,54272,0,-46424,76369,0,54272,89372.3219850531,1.64674826770808,0.00001173229192
67110,176702,54272,0,-46473,76340,0,54272,89373.0123079669,1.64676098739621,-0.00000098739621
67130,176755,54272,0,-46522,76310,0,54272,89372.8850602911,1.64675864276775,0.00000135723225
67150,176808,54272,0,-46570,76281,0,54272,89373.1271747834,1.64676310389857,-0.00000310389857
67170,176861,54272,0,-46619,76251,0,54272,89373.07291349,1.64676210409585,-0.00000210409585
67190,176914,54272,0,-46667,76221,0,54272,89372.533420509,1.64675216355596,0.00000783644404
67210,176967,54272,0,-46715,76192,0,54272,89372.8822909947,1.6467585917415,0.0000014082585
67230,177020,54272,0,-46764,76162,0,54272,89372.9374027731,1.64675960721501,0.00000039278499
67250,177073,54272,0,-46812,76132,0,54272,89372.505660298,1.64675165205443,0.00000834794557
67270,177126,54272,0,-46860,76103,0,54272,89372.9612858386,1.64676004727739,-0.00000004727739
67290,177179,54272,0,-46909,76073,0,54272,89373.1257705581,1.64676307802473,-0.00000307802473
67310,177232,54272,0,-46957,76043,0,54272,89372.8017799599,1.64675710826872,0.00000289173128
67330,177285,54272,0,-47005,76013,0,54272,89372.5136381427,1.64675179905186,0.00000820094814
67350,177338,54272,0,-47053,75983,0,54272,89372.2613454533,1.64674715038055,0.00001284961945
67370,177391,54272,0,-47102,75954,0,54272,89373.4217762753,1.64676853213951,-0.00000853213951
67390,177444,54272,0,-47150,75924,0,54272,89373.2413868939,1.64676520833752,-0.00000520833752
67410,177497,54272,0,-47198,75894,0,54272,89373.09684687,1.64676254508531,-0.00000254508531
67430,177550,54272,0,-47246,75864,0,54272,89372.9881563775,1.64676054238608,-0.00000054238608
67450,177603,54272,0,-47295,75833,0,54272,89372.5959900461,1.64675331644395,0.00000668355605
67470,177656,54272,0,-47343,75803,0,54272,89372.5598715847,1.64675265093574,0.00000734906426
67490,177709,54272,0,-47391,75773,0,54272,89372.5596030459,1.64675264598773,0.00000735401227
67510,177762,54272,0,-47439,75744,0,54272,89373.4426829357,1.64676891735952,-0.00000891735952
67530,177815,54272,0,-47487,75713,0,54272,89372.6666156941,1.64675461777149,0.00000538222851
67550,177868,54272,0,-47535,75683,0,54272,89372.7738967522,1.64675659450089,0.00000340549911
67570,177921,54272,0,-47583,75653,0,54272,89372.9170274754,1.64675923178573,0.00000076821427
67590,177974,54272,0,-47632,75622,0,54272,89372.7828144564,1.6467567588159,0.0000032411841
67610,178027,54272,0,-47680,75592,0,54272,89372.9985174493,1.64676073329616,-0.00000073329616
