  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout
    7730,        0,    58960,    50776,   128136,        0,    59324
    7750,        0,    58860,    50890,   128133,        0,    59487
    7770,        0,    58760,    51003,   128131,        0,    59649
    7790,        0,    58660,    51116,   128129,        0,    59810
    7810,        0,    58560,    51229,   128127,        1,    59972
    7830,        0,    58459,    51342,   128124,        0,    60135
    7850,        0,    58358,    51455,   128123,        0,    60297
    7870,        0,    58257,    51567,   128120,        0,    60459
    7890,        0,    58156,    51679,   128118,        0,    60621
    7910,        0,    58055,    51791,   128117,        0,    60783
    7930,        0,    57953,    51903,   128114,        0,    60945
    7950,        0,    57851,    52015,   128112,        0,    61108
    7970,        0,    57749,    52126,   128110,        0,    61269
    7990,        0,    57647,    52237,   128108,        0,    61431
    8010,        0,    57544,    52348,   128105,        0,    61593
    8030,        0,    57441,    52459,   128103,        0,    61756
    8050,        0,    57338,    52570,   128102,        0,    61918
    8070,        0,    57235,    52680,   128099,        0,    62080
    8090,        0,    57132,    52790,   128097,        0,    62241
    8110,        0,    57028,    52900,   128094,        0,    62404
    8130,        0,    56924,    53010,   128092,        0,    62566
    8150,        0,    56820,    53120,   128091,        0,    62729
    8170,        0,    56716,    53229,   128088,        0,    62890
    8190,        0,    56612,    53338,   128087,        0,    63052
    8210,        0,    56507,    53447,   128084,        0,    63214
    8230,        0,    56402,    53556,   128082,        0,    63376
    8250,        0,    56297,    53665,   128081,        0,    63539
    8270,        0,    56192,    53773,   128078,        0,    63700
    8290,        0,    56086,    53881,   128076,        0,    63863
    8310,        0,    55980,    53989,   128073,        0,    64025
    8330,        0,    55874,    54097,   128071,        1,    64187
    8350,        0,    55768,    54205,   128070,        0,    64350
    8370,        0,    55662,    54312,   128068,        0,    64512
    8390,        0,    55555,    54419,   128065,        1,    64674
    8410,        0,    55448,    54526,   128062,        0,    64836
    8430,        0,    55341,    54633,   128061,        0,    64999
    8450,        0,    55234,    54740,   128059,        0,    65162
    8470,        0,    55127,    54846,   128057,        0,    65323
    8490,        0,    55019,    54952,   128054,        0,    65485
    8510,        0,    54911,    55058,   128052,        0,    65648
    8530,        0,    54803,    55164,   128051,        0,    65810
    8550,        0,    54695,    55270,   128049,        0,    65972
    8570,        0,    54587,    55375,   128047,        0,    66134
    8590,        0,    54478,    55480,   128045,        0,    66296
    8610,        0,    54369,    55585,   128042,        0,    66459
    8630,        0,    54260,    55690,   128041,        0,    66621
    8650,        0,    54151,    55794,   128039,        0,    66783
    8670,        0,    54042,    55898,   128037,        0,    66944
    8690,        0,    53932,    56002,   128034,        0,    67107
    8710,        0,    53822,    56106,   128032,        0,    67270
    8730,        0,    53712,    56210,   128030,        0,    67432
    8750,        0,    53602,    56313,   128028,        0,    67594
    8770,        0,    53492,    56416,   128026,        0,    67755
    8790,        0,    53381,    56519,   128024,        0,    67918
    8810,        0,    53270,    56622,   128022,        0,    68081
    8830,        0,    53159,    56725,   128021,        0,    68243
    8850,        0,    53048,    56827,   128018,        0,    68405
    8870,        0,    52937,    56929,   128017,        0,    68566
    8890,        0,    52825,    57031,   128014,        0,    68729
    8910,        0,    52713,    57133,   128012,        0,    68892
    8930,        0,    52601,    57234,   128010,        0,    69054
    8950,        0,    52489,    57335,   128008,        0,    69216
    8970,        0,    52377,    57436,   128006,        0,    69377
    8990,        0,    52264,    57537,   128004,        0,    69540
    9010,        0,    52151,    57638,   128002,        0,    69703
    9030,        0,    52038,    57738,   127999,        0,    69865
    9050,        0,    51925,    57838,   127998,        0,    70027
    9070,        0,    51812,    57938,   127996,        0,    70189
    9090,        0,    51698,    58038,   127994,        0,    70351
    9110,        0,    51584,    58137,   127991,        0,    70514
    9130,        0,    51470,    58236,   127988,        0,    70676
